,Domain,Domain_gene_counts,AA_C,AA_H,AA_N,AA_O,AA_S,GC_adj,ID,total_atm
4, Eukaryota,3222.9860000000085,0.26240301742465244,0.5266918391799977,0.07631472164161461,0.13314779809273522,0.0014426236610001063,0.683218725204483,BMI_18S_05_0419,7467730.490799997
5, Polydnaviridae,16.2987,0.27375810988522165,0.5239292960518748,0.07171373287649903,0.12824757806073123,0.0023512831256733897,0.36972898039212704,BMI_18S_05_0419,93923.185
6, Riboviria,9.1485,0.25832766231477033,0.5313650824719243,0.07086982392966157,0.13770741903220826,0.0017300122514354295,0.7459342933832291,BMI_18S_05_0419,23583.359
7, Varidnaviria,55.0216,0.2660944919154263,0.5247943022446822,0.07241635160515017,0.1349205467866036,0.0017743074481378427,0.5717966471767478,BMI_18S_05_0419,88942.8155
8, environmental samples,4.3011,0.26369474877219495,0.5247449943332073,0.08197959954665658,0.12806951265583677,0.001511144692104269,0.687,BMI_18S_05_0419,11385.011700000001
9, unclassified viruses,48.7713,0.2630398432747126,0.5247109719420171,0.07608616707533031,0.13508827480230606,0.00107474290563399,0.612967497003657,BMI_18S_05_0419,111997.85489999999
10,Unclassified,134078.4015000008,0.261691692528041,0.5277115784179649,0.07625090726833779,0.13283371131321886,0.0015121104724374595,0.6875911310567874,BMI_18S_05_0419,210967680.6124991
0, ,58.40679999999999,0.264511414132913,0.52610825926322,0.07259625400940083,0.13336532249056915,0.0034187501038969487,0.5572868350806023,BMI_Plate28WellH1,93740.7211
1, Archaea,623.1220000000002,0.2664306176325055,0.5274819514220119,0.07315776533215915,0.13131423260916486,0.0016154330041586568,0.4393383672394291,BMI_Plate28WellH1,1434377.0333
2, Bacteria,25453.41449999998,0.26493322009621023,0.5275739658604909,0.07557884477938048,0.13010766528432927,0.0018063039795891721,0.6201039931018764,BMI_Plate28WellH1,62329638.68330006
3, Baculoviridae,3.0956,0.26145552560646906,0.5296495956873314,0.07412398921832883,0.1334231805929919,0.001347708894878706,0.299,BMI_Plate28WellH1,2296.9352000000003
4, Duplodnaviria,10.025,0.2648526425171374,0.5292118339422567,0.07316918598394245,0.13107527304337616,0.0016910645132874483,0.4862761705141119,BMI_Plate28WellH1,20522.398599999997
5, Eukaryota,106.9485,0.2682274705881447,0.5267290466539479,0.07329778997899383,0.12919878426532835,0.002546908513585288,0.4665113809246893,BMI_Plate28WellH1,272902.3427
6,Unclassified,4466.261099999986,0.26641687150170823,0.5263321456746753,0.07362680599385361,0.13173162022819526,0.0018925566015675446,0.4719206734424304,BMI_Plate28WellH1,7950603.795699999
0, ,349.28629999999987,0.2651512591138336,0.5275036074250832,0.07422082969134614,0.13148465688677918,0.0016396468829578826,0.6088509589578148,BMI_Plate72WellD2,769681.3339000001
1, Archaea,9294.761299999976,0.2664214033706736,0.5286129072434335,0.07131462357171559,0.1317973529705852,0.0018537128435921152,0.3945313189796366,BMI_Plate72WellD2,22835712.632800005
2, Bacteria,322101.12979999866,0.2645777220676469,0.5272803762412837,0.07510320166600472,0.13137513341391444,0.0016635666111504378,0.6480434532027173,BMI_Plate72WellD2,788555066.6305041
3, Duplodnaviria,152.60259999999994,0.26421076535506,0.5252592904175316,0.07550545441770569,0.1333162873244162,0.0017082024852864777,0.6143482889653086,BMI_Plate72WellD2,470810.11
4, Eukaryota,1472.8979000000006,0.2647165783008651,0.5264313957238748,0.07522630723613277,0.13205979645430999,0.0015659222848175029,0.6202286095270523,BMI_Plate72WellD2,3294765.0404000008
5, Monodnaviria,2.5508,0.2648111332007952,0.5312127236580517,0.06918489065606362,0.13240556660039762,0.0023856858846918487,0.3989999999999999,BMI_Plate72WellD2,6415.262000000001
6, Riboviria,8.5841,0.2644660153527639,0.5305724431419301,0.075487482162049,0.1277209544548288,0.0017531048884282434,0.6398088742130521,BMI_Plate72WellD2,9793.025
7, Varidnaviria,1.7601,0.25045045045045045,0.5117117117117117,0.08048048048048048,0.15615615615615616,0.0012012012012012011,0.585,BMI_Plate72WellD2,2930.5665
8, unclassified viruses,3.4884,0.25925925925925924,0.5407407407407407,0.07654320987654321,0.12098765432098767,0.0024691358024691358,0.636,BMI_Plate72WellD2,2825.604
9,Unclassified,70803.96480000013,0.2632074456404453,0.527694081780064,0.07564978786086758,0.13176846709793838,0.0016802176206847665,0.6258935058800157,BMI_Plate72WellD2,109519393.93719998
0, ,1201.5027000000005,0.2640705949035093,0.5285459932447415,0.07431622893521403,0.13154212604315177,0.0015250568733832998,0.6206461179800763,BMI_Plate42WellA7,2923151.3118000003
1, Archaea,2968.189300000002,0.2642694442596745,0.5255175313097366,0.0757774581469169,0.13289420914361288,0.001541357140059143,0.6463284683394248,BMI_Plate42WellA7,7385277.6258999985
2, Bacteria,1438140.5739000046,0.26373436193514227,0.527377971197515,0.07557401485579061,0.13175814348545373,0.0015555085260984698,0.6568424374377672,BMI_Plate42WellA7,3781957829.8650885
3, Duplodnaviria,277.1824,0.26507011952618437,0.5230038546013486,0.07508686799499889,0.1351545231086548,0.001684634768813444,0.6218351358351119,BMI_Plate42WellA7,879495.2042000002
4, Eukaryota,10087.472800000018,0.2656831179786023,0.5270870261745066,0.0745521110481181,0.131008222226372,0.00166952257240096,0.564726965040211,BMI_Plate42WellA7,23989072.54210002
5, Monodnaviria,4.9598,0.26514165122775213,0.5231663476129663,0.07684157432371766,0.13354352602776862,0.0013069008077952395,0.6588245374967536,BMI_Plate42WellA7,11885.982399999999
6, Riboviria,27.3006,0.26302453388276775,0.5341076192925803,0.07296736762095139,0.12763924343812286,0.0022612357655776333,0.6159964669716955,BMI_Plate42WellA7,54370.0935
7, Varidnaviria,10.1573,0.26492104318611737,0.5234902570964288,0.08132159977946632,0.1280518730125946,0.0022152269253929613,0.6532541663541257,BMI_Plate42WellA7,30020.2653
8, environmental samples,2.628,0.2564935064935065,0.5303803339517625,0.06887755102040818,0.14285714285714285,0.0013914656771799629,0.46299999999999997,BMI_Plate42WellA7,11331.936
9, unclassified viruses,20.7557,0.2609000451406629,0.5219621832794339,0.0752230214747706,0.13921582711826344,0.00269892298686922,0.5862006924821076,BMI_Plate42WellA7,42913.63650000001
10,Unclassified,299223.0344999993,0.26192189910847163,0.5280724908157417,0.07632654053301396,0.1319942450081835,0.0016848245345893588,0.6498977555372534,BMI_Plate42WellA7,457721765.24480414
0, ,500.76830000000007,0.26607034167659455,0.5289180074106756,0.07270021437924441,0.1306745720284457,0.0016368645050396805,0.5428282938973558,BMI_Plate69WellC11,1133610.6283
1, Archaea,1291.8212,0.2649729958672809,0.5271267167939536,0.07472067440609942,0.13155327858302424,0.001626334349641869,0.6305755208491429,BMI_Plate69WellC11,3331017.512600001
2, Bacteria,1015415.1643000116,0.2637810671135459,0.5273825921632745,0.07494753544886598,0.13223580322169373,0.001653002052619731,0.6488623686189559,BMI_Plate69WellC11,2600878402.4111958
3, Duplodnaviria,199.63560000000004,0.26470998375612936,0.5251596071088143,0.0752819473730245,0.13251003163316896,0.002338430128862763,0.5792725768074686,BMI_Plate69WellC11,525370.4119
4, Eukaryota,13575.768199999982,0.26799268754058736,0.5264704764127153,0.07338122786365146,0.13031774453182032,0.001837863651225623,0.4895961111042701,BMI_Plate69WellC11,33226332.083599947
5, Riboviria,8.3249,0.25866066631585893,0.53239845562255,0.0714878527673563,0.13637053097969293,0.0010824943145419344,0.6135202562199067,BMI_Plate69WellC11,15383.544999999998
6, environmental samples,6.8821,0.2525773195876288,0.5223367697594503,0.07560137457044673,0.14604810996563575,0.003436426116838488,0.657,BMI_Plate69WellC11,4005.3822000000005
7, unclassified viruses,31.6497,0.2717153424170342,0.5216085237782051,0.0754784574594688,0.12885150760969863,0.002346168735593104,0.4688112194529973,BMI_Plate69WellC11,133586.93910000002
8,Unclassified,167104.261399998,0.2628447272988481,0.5276350895915672,0.07523500883373264,0.13245029028718147,0.001834883988670644,0.6152610824712195,BMI_Plate69WellC11,247896488.61100063
0, ,496.32979999999975,0.26452412015510873,0.5267441620270477,0.07507015589104926,0.13189886836751116,0.001762693559283236,0.676048012730886,BMI_Plate88WellH6,1172755.2921
1, Archaea,1961.3933999999995,0.2640396424829972,0.526402565097853,0.07561543508107568,0.13240592200509968,0.0015364353329744532,0.6571478093630329,BMI_Plate88WellH6,4880504.463200002
2, Bacteria,480360.119100003,0.2635845672773241,0.5271676377918125,0.07563657223034405,0.13209555340940685,0.0015156692911125324,0.6858217078552893,BMI_Plate88WellH6,1217423657.4692156
3, Duplodnaviria,84.4665,0.262632276233299,0.5252302234704523,0.07516258941068579,0.13531874291369408,0.0016561679718686783,0.6655986222027858,BMI_Plate88WellH6,209857.5784
4, Eukaryota,3112.6983,0.2644446333355408,0.5266875468606629,0.0755513814171785,0.13179592766350443,0.001520510723113395,0.6220899712504102,BMI_Plate88WellH6,7311218.086800003
5, Riboviria,4.9756,0.2667814783144382,0.5323104318478254,0.07898209824654871,0.12115979192424366,0.0007661996669438406,0.6717264691857902,BMI_Plate88WellH6,8269.7765
6, Varidnaviria,4.1022,0.2717255928816587,0.5276751834420527,0.06945850655086103,0.12979586189007924,0.0013448552353483548,0.5777270501701256,BMI_Plate88WellH6,9150.8734
7, unclassified viruses,2.4192,0.2684491978609626,0.5133689839572193,0.07272727272727275,0.1443850267379679,0.0010695187165775401,0.642,BMI_Plate88WellH6,2261.9519999999998
8,Unclassified,112624.12270000018,0.26152218317291365,0.5282808502759843,0.0764414932126248,0.13225899293775994,0.0014964804007173917,0.6876012777600861,BMI_Plate88WellH6,170787325.29839993
0, ,283.2954,0.26463564615972734,0.5270827885468716,0.07417602483393845,0.1323048792454993,0.001800661213963221,0.6059469260304589,BMI_Plate42WellC10,540137.4742
1, Archaea,607.9386000000004,0.2653515497964698,0.5271183848135854,0.07393403230302253,0.13172948553591954,0.0018665475510026488,0.5594431352764198,BMI_Plate42WellC10,1348287.269
2, Bacteria,371725.8791999975,0.2643445230370931,0.5276829660008867,0.0744957145732279,0.13166343845152828,0.0018133579372640075,0.6362560081204182,BMI_Plate42WellC10,901176816.0154941
3, Duplodnaviria,19.9452,0.2668022875427125,0.5270536985384865,0.07135510326414866,0.13261463546155144,0.0021742751931009435,0.4626877626123881,BMI_Plate42WellC10,47816.5323
4, Eukaryota,1633.8895000000007,0.2667698219153524,0.5279532215564406,0.0723092782011969,0.1312947175786641,0.0016729607483460273,0.5407092952774781,BMI_Plate42WellC10,3616000.9767000005
5, Riboviria,2.4747,0.2614173228346457,0.5149606299212598,0.06456692913385827,0.1559055118110236,0.003149606299212598,0.64,BMI_Plate42WellC10,1571.4345
6, Varidnaviria,6.4941,0.2590338395957058,0.528001072258356,0.072565792233673,0.13854897383360462,0.0018503220786605242,0.5740372846592506,BMI_Plate42WellC10,24068.080100000003
7, environmental samples,6.6919,0.26691268508921295,0.5216006438568157,0.07209705419381252,0.13724000463293543,0.0021496122272233182,0.5302587484761975,BMI_Plate42WellC10,9339.2193
8, unclassified viruses,4.4706,0.2683172935394851,0.5216487636642457,0.07643480689822857,0.13126543157955842,0.002333704318482254,0.6106606861129233,BMI_Plate42WellC10,17143.9028
9,Unclassified,61158.06690000028,0.2628281183237702,0.5282650270212732,0.07502612357393304,0.1320353094920596,0.001845421588963896,0.617443890470043,BMI_Plate42WellC10,87453823.54100022
0, ,214.72709999999995,0.2662968492535452,0.527142284003548,0.0732210029857255,0.13141003686762537,0.001929826889556117,0.6197623067521036,BMI_Plate8WellB9_mms,476094.67199999996
1, Archaea,771.8776000000003,0.2652770363385518,0.5249760803010635,0.07719735700534198,0.13083495656054905,0.0017145697944937256,0.6286569021123417,BMI_Plate8WellB9_mms,2033274.6507000003
2, Bacteria,471462.31339999853,0.26471310735923953,0.5276973559039143,0.07500835420805473,0.1308524713008552,0.001728711227936294,0.6183589408600895,BMI_Plate8WellB9_mms,1214299703.9510906
3, Duplodnaviria,67.6337,0.2674738763577642,0.5232746934718667,0.07436214857317328,0.13322407937461525,0.0016652022225806073,0.5893377728070963,BMI_Plate8WellB9_mms,246862.3897
4, Eukaryota,1105.5799999999997,0.2641380621651738,0.5272014805481942,0.07475910620582783,0.13226879596271562,0.001632555118088424,0.6266110242399858,BMI_Plate8WellB9_mms,2331534.4504000004
5, Riboviria,23.5855,0.2592122654204121,0.5288242937627253,0.07149237223767169,0.13874905768403079,0.0017220108951600235,0.6305870154982093,BMI_Plate8WellB9_mms,17560.458000000002
6,Unclassified,62925.23980000001,0.26292427573256977,0.5280936794321777,0.0757671357302009,0.1312650412175677,0.0019498678874839855,0.6037690730288054,BMI_Plate8WellB9_mms,88009926.16039994
0, ,67.2987,0.258776896695321,0.5303555647383432,0.07602984513516495,0.1325352511686794,0.0023024422624914895,0.6048852342764232,BMI_Plate19WellC4_mms,263723.35579999996
1, Archaea,147.5971,0.26760871970536104,0.526585535373642,0.07391380552940734,0.12989419917278258,0.001997740218807013,0.5547018760846877,BMI_Plate19WellC4_mms,306632.9616999999
2, Bacteria,64146.81850000023,0.2640011821966486,0.5275888036579106,0.07544966544559029,0.1311469175662162,0.001813431133634261,0.6364088855869124,BMI_Plate19WellC4_mms,157640873.80980024
3, Duplodnaviria,260.0936,0.26530813164894335,0.5247860193787399,0.07320598439220863,0.13478896979740151,0.001910894782706554,0.5642498983243421,BMI_Plate19WellC4_mms,867231.1605000002
4, Eukaryota,1658.4627000000007,0.2680095356615147,0.5239984723493498,0.0755361363166704,0.13068216624197532,0.001773689430489954,0.4630107836572958,BMI_Plate19WellC4_mms,5116934.8162
5, Riboviria,15.2774,0.2649041227804803,0.5236981232513557,0.07607349678905652,0.13299749508195152,0.0023267620971560393,0.5038312947062743,BMI_Plate19WellC4_mms,42404.4212
6, environmental samples,14.3239,0.2598039215686274,0.5171568627450981,0.07107843137254902,0.1482843137254902,0.0036764705882352936,0.66,BMI_Plate19WellC4_mms,11688.3024
7, unclassified viruses,7.1011000000000015,0.2557334594398684,0.5279246245425642,0.07359818645716458,0.14180904934212188,0.0009346802182809061,0.6040338991089076,BMI_Plate19WellC4_mms,14399.042300000001
8,Unclassified,14863.2147,0.2637894894088574,0.5269981215573404,0.0746672955090885,0.1326142576832114,0.0019308358415024642,0.5839352282407914,BMI_Plate19WellC4_mms,24489346.988300003
0, ,438.3937,0.26521132908161194,0.5292542095261755,0.07332918884741359,0.1303724310350767,0.0018328415097222635,0.6045922168963079,BMI_Plate81WellD2,977650.1625999999
1, Archaea,864.3932000000003,0.26394303373050904,0.5260244472863278,0.07636145150292416,0.13180181986752473,0.0018692476127143542,0.6153786355571667,BMI_Plate81WellD2,2111377.365500001
2, Bacteria,742876.2021000065,0.2642405612802663,0.5278450558353579,0.07506806380889332,0.13110848396074248,0.0017378351147401606,0.6275208479248495,BMI_Plate81WellD2,1922116974.255895
3, Duplodnaviria,69.49019999999999,0.2654290540429088,0.5230536920042408,0.07469847872607371,0.13514913824946473,0.0016696369773120453,0.5836531713751034,BMI_Plate81WellD2,175901.4109
4, Eukaryota,4672.8693,0.26781120451095336,0.5262926303893258,0.07389870705071491,0.1301702014010596,0.001827256647946375,0.5097651863175594,BMI_Plate81WellD2,12376730.343499998
5, Riboviria,1.6242,0.2595851665619108,0.5254556882463859,0.0829666876178504,0.1288497800125707,0.003142677561282212,0.6320000000000001,BMI_Plate81WellD2,2584.1022000000003
6, environmental samples,3.2619,0.2667410714285714,0.5234375,0.07552083333333334,0.13392857142857145,0.0003720238095238095,0.667,BMI_Plate81WellD2,8767.9872
7, unclassified viruses,3.9222,0.27208153685766184,0.5196278937431614,0.07596626348198635,0.13124084347790485,0.001083462439285507,0.5117254787330832,BMI_Plate81WellD2,11269.4262
8,Unclassified,106639.96839999958,0.26267114414170073,0.5280478053665927,0.07591883701587242,0.13142307131876682,0.0019391421570673553,0.6010514901596913,BMI_Plate81WellD2,148058555.45639995
0, ,128.88860000000003,0.26615262171448106,0.5274845165626887,0.07389278525873184,0.13112123812402446,0.0013488383400739466,0.6068283584198625,BMI_Plate88WellF5,289516.2366
1, Archaea,4687.508900000006,0.26442947927189636,0.5284043420051967,0.07463145973135887,0.13094809457516865,0.0015866244163796179,0.6416879871086262,BMI_Plate88WellF5,11472528.729600007
2, Bacteria,153369.34399999955,0.2642967002898845,0.527738429526109,0.07473505654812317,0.13145707896009384,0.0017727346757893555,0.6448591264155921,BMI_Plate88WellF5,367365326.17890036
3, Duplodnaviria,6.719200000000002,0.2687143619365256,0.5242661614185902,0.06998377996732603,0.13660293450202976,0.00043276217552827367,0.6491225445651417,BMI_Plate88WellF5,17341.395400000005
4, Eukaryota,734.7838000000006,0.2682576604209171,0.5270290748999558,0.07324300385129466,0.12932072838554448,0.002149532442288036,0.5055708175534407,BMI_Plate88WellF5,1382101.1684000003
5, Riboviria,5.3515,0.26594726863796087,0.5241365729113814,0.07751613855101576,0.13032738186251067,0.002072638037131312,0.5776170051452485,BMI_Plate88WellF5,14502.7735
6,Unclassified,12851.814300000016,0.2624664609082318,0.5284675995357853,0.07593835059092112,0.13130000848860018,0.001827580476461681,0.6266952506955125,BMI_Plate88WellF5,16163119.479800006
0, ,107.8854,0.26644650653814744,0.5242873694361375,0.07604168532753405,0.13123548679296507,0.0019889519052160637,0.5407223851538103,BMI_Plate41WellE5,294745.5885999999
1, Archaea,1296.1404000000005,0.2654813343160177,0.5286235374873873,0.07338918666959228,0.13088428799911675,0.0016216535278859028,0.5330083905583178,BMI_Plate41WellE5,3033624.3934999993
