,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
2077,K15727,,,0.5923447475753796,,,,,,,35.940200000000004,,,,
2078,K15735,,,0.637061026446636,,,,,,,12.8416,,,,
2079,K15761,,,0.67,,,,,,,6.1561,,,,
2080,K15777,,,0.5722405332633053,,,,,,,8.1525,,,,
2081,K15836,,,0.5593696908795354,,,,,,,120.2027,,,,
2082,K15856,,,0.557,,,,,,,14.9809,,,,
2083,K15866,,,0.6748348912555141,,,,,,,14.898399999999999,,,,
2084,K15923,,,0.6007149104777966,0.612,,,,,,23.016,3.5114,,,
2085,K15924,,,0.59,,,,,,,3.6962,,,,
2086,K15973,,,0.5863775322008924,,,,,,,54.4019,,,,
2087,K15977,,,0.5626495025685452,,,,0.5511943873977717,,,186.70689999999996,,,,24.9385
2088,K16025,,,0.537,,,,,,,4.2349,,,,
2089,K16044,,,0.5932074252960845,,,,,,,25.1907,,,,
2090,K16052,,,0.5793793572192286,,,,0.605,,,17.2786,,,,6.0432
2091,K16066,,,0.579,,,,,,,6.6018,,,,
2092,K16079,,,0.6221499680799651,,,,,,,10.2488,,,,
2093,K16080,,,0.5900178134778841,,,,,,,56.1193,,,,
2094,K16137,,,0.5884586712912604,,,,,,,176.79669999999996,,,,
2095,K16147,,,0.5706275600561656,,,,,,,81.95009999999999,,,,
2096,K16149,,,0.641769485949739,,,,,,,10.4255,,,,
2097,K16163,,,0.715988372037982,,,,,,,8.0554,,,,
2098,K16165,,,0.679,,,,,,,2.9817,,,,
2099,K16167,,,0.5927329352128324,,,,,,,25.921799999999998,,,,
2100,K16168,,,0.6475954017150075,,,,,,,13.802800000000001,,,,
2101,K16203,,,0.726,,,,,,,5.1431,,,,
2102,K16211,,,0.5764972863939178,,,,,,,17.8142,,,,
2103,K16254,,,0.628,,,,,,,7.2391,,,,
2104,K16264,,,0.6265453344639222,,,,,,,32.3433,,,,
2105,K16567,,,0.531,,,,0.568,,,11.1647,,,,6.7128
2106,K16568,,,0.5437240557238081,,,,,,,63.76519999999999,,,,
2107,K16639,,,0.644,,,,,,,10.3233,,,,
2108,K16645,,,0.68,,,,,,,2.3412,,,,
2109,K16648,,,0.6970000000000001,,,,,,,5.201,,,,
2110,K16652,,,0.6262049171461458,,,,,,,32.626,,,,
2111,K16653,,,0.5661374274159539,,,,,,,25.287300000000002,,,,
2112,K16703,,,0.517,,,,,,,8.4684,,,,
2113,K16785,,,0.625,,,,,,,8.4346,,,,
2114,K16840,,,0.5984200930422241,,,,,,,28.1734,,,,
2115,K16842,,,0.6062620638981042,,,,,,,6.3361,,,,
2116,K16868,,,0.6601705936088448,,,,0.674,,,12.2485,,,,10.692
2117,K16899,,,0.59,,,,,,,18.5749,,,,
2118,K16922,,,0.589,,,,,,,22.6188,,,,
2119,K16928,,,0.629,,,,,,,7.0945,,,,
2120,K16937,,,0.5508586219728423,,,,0.5287798440980251,,,11.4085,,,,11.854299999999999
2121,K17103,,,0.604564662978447,,,,,,,65.44030000000001,,,,
2122,K17108,,,0.595,,,,,,,2.8038,,,,
2123,K17225,,,0.629,,,,,,,4.9052,,,,
2124,K17226,,,0.5923492351718103,,,,,,,8.020900000000001,,,,
2125,K17227,,,0.585,,,,,,,3.0384,,,,
2126,K17228,,,0.605,,,,,,,16.0837,,,,
2127,K17231,,,0.5330256071695295,,,,,,,4.7572,,,,
2128,K17247,,,0.576709421741988,,,,,,,43.1331,,,,
2129,K17285,,,0.5960094481782248,,,,,,,55.304500000000004,,,,
2130,K17290,,,0.583,,,,,,,5.7784,,,,
2131,K17315,,,0.637,,,,,,,3.4814,,,,
2132,K17382,,,0.594,,,,,,,8.5108,,,,
2133,K17609,,,0.605,,,,,,,13.9573,,,,
2134,K17662,,,0.6262024188477812,,,,,,,4.7036,,,,
2135,K17675,,,0.6643550320943559,,,,,,,10.1522,,,,
2136,K17722,,,0.602,,,,,,,17.762,,,,
2137,K17723,,,0.5871099698273096,,,,,,,24.6146,,,,
2138,K17725,,,0.63,,,,,,,3.0579,,,,
2139,K17734,,,0.616,,,,,,,5.5864,,,,
2140,K17758,,,0.612,,,,,,,16.4976,,,,
2141,K17760,,,0.5820000000000001,,,,,,,16.0735,,,,
2142,K17762,,,0.5950120389237504,,,,,,,18.8844,,,,
2143,K17763,,,0.609417215891865,,,,,,,13.3485,,,,
2144,K17828,,,0.610187192566992,,,,,,,32.7679,,,,
2145,K17836,,,0.6073145109482563,,,,,,,12.5359,,,,
2146,K17837,,,0.575,,,,,,,5.6942,,,,
2147,K17840,,,0.696,,,,,,,4.167,,,,
2148,K17865,,,0.675,,,,,,,2.636,,,,
2149,K17884,,,0.5870000000000001,,,,,,,19.1679,,,,
2150,K18009,,,0.6,,,,,,,5.7594,,,,
2151,K18013,,,0.6397491900924852,,,,,,,48.38,,,,
2152,K18014,,,0.7390000000000001,,,,,,,4.6991,,,,
2153,K18029,,,0.563,,,,,,,17.7701,,,,
2154,K18030,,,0.6269999999999999,,,,,,,6.4134,,,,
2155,K18123,,,0.631,,,,,,,5.029,,,,
2156,K18139,,,0.5831819231126362,,,,,,,78.09,,,,
2157,K18151,,,0.636,,,,,,,5.388,,,,
2158,K18189,,,0.6102333302750217,,,,,,,78.5668,,,,
2159,K18199,,,0.606960899636787,,,,,,,39.707,,,,
2160,K18226,,,0.539,,,,,,,4.2957,,,,
2161,K18235,,,0.675,,,,,,,9.2658,,,,
2162,K18285,,,0.598,,,,,,,19.3636,,,,
2163,K18288,,,0.597,,,,,,,12.235,,,,
2164,K18290,,,0.5837864112553,,,,,,,83.90599999999999,,,,
2165,K18320,,,0.6110797907644534,,,,,,,55.2084,,,,
2166,K18333,,,0.598,,,,,,,3.7951,,,,
2167,K18334,,,0.6409999999999999,,,,,,,9.4953,,,,
2168,K18335,,,0.6106584133416625,,,,,,,21.3248,,,,
2169,K18336,,,0.60418994580453,,,,,,,12.684899999999999,,,,
2170,K18372,,,0.611,,,,,,,3.6253,,,,
2171,K18399,,,0.6590000000000001,,,,,,,1.97,,,,
2172,K18431,,,0.579,,,,,,,5.8477,,,,
2173,K18446,,,0.6235553207428272,,,,,,,10.6617,,,,
2174,K18475,,,0.5429999999999999,,,,,,,3.3333,,,,
2175,K18476,,,0.6386628334246006,,,,,,,77.1443,,,,
2176,K18478,,,0.621,,,,,,,6.5176,,,,
2177,K18480,,,0.5588368093559329,,,,0.598,,,8.9748,,,,16.3705
2178,K18481,,,0.657,,,,,,,4.5685,,,,
2179,K18581,,,0.593,,,,,,,3.5175,,,,
2180,K18588,,,0.5944155868559194,,,,,,,14.404600000000002,,,,
2181,K18622,,,0.481,,,,,,,9.8488,,,,
2182,K18672,,,0.6210193353935202,,,,,,,16.0933,,,,
2183,K18676,,,0.6299999999999999,,,,,,,14.3837,,,,
2184,K18678,,,0.473,,,,,,,2.8647,,,,
2185,K18682,,,0.6534084575577365,,,,,,,36.1836,,,,
2186,K18700,,,0.624,,,,0.622,,,7.9036,,,,17.9606
2187,K18707,,,0.61,,,,,,,18.4582,,,,
2188,K18814,,,0.5669133119510434,,0.5770000000000001,,,,,24.9188,,4.9731,,
2189,K18815,,,0.5920000000000001,,,,,,,7.0835,,,,
2190,K18816,,,0.612,,,,,,,3.5848,,,,
2191,K18828,,,0.5727767337617279,,,,,,,30.0518,,,,
2192,K18829,,,0.5798438568531706,,,,0.514,,,32.797599999999996,,,,17.7598
2193,K18831,,,0.5312057406505724,,,,,,,58.529599999999995,,,,
2194,K18843,,0.551,0.5699939271658098,,,,,,4.4527,35.3688,,,,
2195,K18889,,,0.598,,,,,,,20.6936,,,,
2196,K18890,,,0.5820000000000001,,,,,,,19.4834,,,,
2197,K18896,,,0.5529999999999999,,,,,,,3.9318,,,,
2198,K18903,,,0.5962490396487596,,,,,,,52.9532,,,,
2199,K18910,,,0.5651467256154569,,,,,,,11.343,,,,
2200,K18911,,,0.5884176649570217,,,,,,,20.229300000000002,,,,
2201,K18912,,,0.5920000000000001,,,,,,,16.6107,,,,
2202,K18917,,,0.5389420614579178,,,,,,,20.2175,,,,
2203,K18918,,,0.54,,,,0.579,,,2.7842,,,,5.8818
2204,K18928,,,0.5720000000000001,,,,,,,6.4985,,,,
2205,K18929,,,0.607438146409316,,,,,,,11.3654,,,,
2206,K18933,,,0.6164626434627185,,,,,,,23.002499999999998,,,,
2207,K18939,,,0.657,,,,,,,2.5097,,,,
2208,K18955,,,0.6570204172157966,,,,,,,25.5789,,,,
2209,K18958,,,0.663783119770423,,,,,,,12.2485,,,,
2210,K18979,,0.6559999999999999,0.6175593191769256,,,,,,7.1354,46.772600000000004,,,,
2211,K18981,,,0.73,,,,,,,7.2763,,,,
2212,K18996,,,0.662252421456392,,,,,,,7.615,,,,
2213,K19005,,,0.54,,,,,,,10.7852,,,,
2214,K19064,,,0.61,,,,,,,18.3732,,,,
2215,K19092,,,0.5797102703655249,,,,0.5483832050200006,,,41.4654,,,,20.4028
2216,K19156,,0.574,0.5580311826672346,,,,,,6.6359,47.5238,,,,
2217,K19158,,,0.562,,,,,,,4.9793,,,,
2218,K19159,,,0.608,,,,,,,4.9793,,,,
2219,K19165,,,0.5839226198107776,,,,,,,23.141599999999997,,,,
2220,K19166,,,0.5041670754676087,,,,0.517,,,10.1843,,,,16.6164
2221,K19221,,,0.587881393908131,,,,,,,58.14489999999999,,,,
2222,K19222,,,0.6629660044029593,,,,0.6192514429180419,,,21.0663,,,,23.8641
2223,K19225,,,0.5869217310604838,,,,0.584,,,61.025299999999994,,,,22.163
2224,K19244,,,0.6,,,,,,,17.5683,,,,
2225,K19265,,,0.55,,,,,,,3.3871,,,,
2226,K19267,,,0.6064858106749632,,,,,,,131.5328,,,,
2227,K19270,,,,0.626,,,,,,,16.8154,,,
2228,K19271,,,0.565,,,,,,,2.5236,,,,
2229,K19294,,,0.5369263357081345,,,,,,,32.964299999999994,,,,
2230,K19302,,,0.7290000000000002,,,,,,,5.6136,,,,
2231,K19304,,,0.6022769575915583,,,,,,,30.2851,,,,
2232,K19333,,,0.6099337507795569,,,,,,,16.049799999999998,,,,
2233,K19339,,,0.5962130831537228,,,,,,,7.4375,,,,
2234,K19540,,,0.5673497535558779,,,,,,,23.427400000000002,,,,
2235,K19620,,,0.529,,,,,,,5.3678,,,,
2236,K19686,,,0.564,,,,,,,2.8058,,,,
2237,K19687,,,0.581,,,,0.602,,,3.4926,,,,2.1836
2238,K19689,,,0.6252082138755944,,,,,,,40.38,,,,
2239,K19710,,,0.6155915680513826,,,,,,,32.0625,,,,
2240,K19713,,,0.5685765811591016,,,,,,,11.774799999999999,,,,
2241,K19745,,,0.6166379199779705,,,,,,,10.9412,,,,
2242,K19997,,,0.58,,,,,,,4.2,,,,
2243,K20074,,,0.6233229340898608,,,,,,,86.36699999999999,,,,
2244,K20265,,,0.5825332881426718,,,,,,,74.6387,,,,
2245,K20266,,,,,,,0.586,,,,,,,6.25
2246,K20331,,,0.726,,,,,,,2.7922,,,,
2247,K20444,,,0.5860923004758998,,,,,,,9.876100000000001,,,,
2248,K20467,,,0.6182736595222789,,,,,,,5.8034,,,,
2249,K20484,,,0.571045487529,,,,,,,13.4379,,,,
2250,K20523,,,0.5903652162671634,,,,0.585,,,271.30100000000004,,,,6.7183
2251,K20527,,,0.6008227020046081,,,,,,,8.1761,,,,
2252,K20528,,,0.614,,,,,,,5.0346,,,,
2253,K20529,,,0.565,,,,,,,10.5897,,,,
2254,K20530,,,0.5920000000000001,,,,,,,8.8287,,,,
2255,K20531,,,0.6475530926937868,,,,,,,14.3884,,,,
2256,K20534,,,0.599,,,,,,,16.2723,,,,
2257,K20542,,,0.647,,,,,,,2.9035,,,,
2258,K20742,,,0.6559999999999999,,,,,,,5.7919,,,,
2259,K20798,,,0.556,,,,,,,6.102,,,,
2260,K20807,,,0.64,,,,,,,6.1703,,,,
2261,K20844,,,,0.636,,,,,,,3.6305,,,
2262,K20862,,,0.64,,,,,,,2.7768,,,,
2263,K20866,,,0.5710000000000001,,,,,,,19.3852,,,,
2264,K20885,,,0.5760000000000001,,,,,,,8.8591,,,,
2265,K20976,,,0.5973203423200983,,,,,,,19.512,,,,
2266,K20998,,,0.5991144785527889,,,,,,,22.8092,,,,
2267,K20999,,,0.531,,,,,,,5.3519,,,,
2268,K21000,,,0.5650000000000001,,,,,,,15.1887,,,,
2269,K21001,,,0.607,,,,,,,6.0139,,,,
2270,K21014,,,0.626,,,,0.669,,,1.83,,,,2.0406
2271,K21023,,,0.5941436917125997,,,,,,,48.6322,,,,
2272,K21029,,,0.6,,,,,,,21.0632,,,,
2273,K21061,,,0.599,,,,,,,16.7073,,,,
2274,K21062,,,0.565,,,,,,,14.6553,,,,
2275,K21065,,,0.561,,,,,,,6.5546,,,,
2276,K21071,,,0.5977538519439604,,,,,,,21.2166,,,,
2277,K21140,,,0.664,,,,,,,3.3815,,,,
2278,K21142,,,0.61,,,,,,,17.7807,,,,
2279,K21147,,,0.6028469055117909,,,,,,,31.7553,,,,
2280,K21159,,,0.6341136276129332,,,,,,,39.7453,,,,
2281,K21162,,,0.5738452669859305,,,,,,,425.4766,,,,
2282,K21163,,,0.5852255401594634,,,,,,,18.5054,,,,
2283,K21164,,,0.601,,,,,,,19.4902,,,,
2284,K21185,,,0.627,,,,,,,4.6661,,,,
2285,K21310,,,0.6395829932392814,,,,,,,7.818899999999999,,,,
2286,K21349,,,0.5912344625715443,,,,,,,31.218799999999998,,,,
2287,K21395,,,0.5991391707436553,,,,0.593,,,12.2695,,,,3.0274
2288,K21416,,,0.542,,,,,,,6.6351,,,,
2289,K21420,,,0.645,,,,,,,4.538,,,,
2290,K21470,,,0.579171188031639,,,,0.581,,,181.24300000000002,,,,6.4443
2291,K21481,,,0.713,,,,,,,4.3812,,,,
2292,K21495,,,0.6247318757109434,,,,,,,38.92070000000001,,,,
2293,K21498,,,0.5649225964536179,,,,,,,96.14689999999997,,,,
2294,K21575,,,0.591,,,,,,,6.601,,,,
2295,K21600,,,0.6184405065645875,,,,,,,30.0425,,,,
2296,K21619,,,0.5989030538592434,,,,,,,8.480699999999999,,,,
2297,K21672,,,0.586,,,,,,,18.8628,,,,
2298,K21677,,,0.6163562668464081,,,,,,,22.4711,,,,
2299,K21679,,,0.6031526594895757,,,,,,,18.8253,,,,
2300,K21695,,,0.5272351716230244,,,,0.59,,,22.076,,,,6.9948
2301,K21700,,,0.5975163649170433,,,,,,,15.183499999999999,,,,
2302,K21741,,,0.5093014533451787,,,,,,,69.5598,,,,
2303,K21744,,,0.519,,,,,,,6.738,,,,
2304,K21834,,,0.618,,,,,,,5.9089,,,,
2305,K21886,,,0.718,,,,,,,3.3363,,,,
2306,K21908,,,0.5817229244251443,,,,0.5758276277019833,,,57.8546,,,,7.9355
2307,K21919,,,0.5820000000000001,,,,,,,22.163,,,,
2308,K21929,,,0.6057766910521264,,,,,,,163.3562,,,,
2309,K22024,,,0.633,,,,,,,5.5161,,,,
2310,K22025,,,0.664,,,,,,,3.2124,,,,
2311,K22041,,,0.616,,,,,,,5.2839,,,,
2312,K22044,,,0.6144441970418144,,,,,,,27.088099999999997,,,,
2313,K22074,,,0.631,,,,,,,4.7714,,,,
2314,K22107,,,0.6648227126311256,,,,,,,11.6236,,,,
2315,K22108,,,0.6202397194284052,,,,,,,15.849599999999999,,,,
2316,K22130,,,0.677,,,,,,,3.6267,,,,
2317,K22136,,,0.6109734854288148,,,,,,,21.6158,,,,
2318,K22187,,,0.645,,,,,,,8.9098,,,,
2319,K22205,,,0.5862935630422647,,,,,,,38.956700000000005,,,,
2320,K22213,,,0.5944249158518884,,,,,,,16.0293,,,,
2321,K22278,,,0.5953723885654405,,,,,,,100.7838,,,,
2322,K22295,,,0.675,,,,,,,6.6681,,,,
2323,K22297,,,0.747,,,,,,,7.0739,,,,
2324,K22299,,,0.667,,,,,,,6.5621,,,,
2325,K22310,,,0.5869699158979201,,,,,,,11.5968,,,,
2326,K22336,,,0.588,,,,,,,3.3948,,,,
2327,K22348,,,0.5820000000000001,,,,,,,6.1949,,,,
2328,K22390,,,0.5920000000000001,,,,,,,4.2735,,,,
2329,K22396,,,0.636,,,,,,,6.9816,,,,
2330,K22419,,,0.5503071461834308,,,,,,,10.8161,,,,
2331,K22443,,,0.5770667518154367,,,,,,,24.7943,,,,
2332,K22451,,,0.5961068414712729,,,,,,,20.333299999999998,,,,
2333,K22452,,,0.6133215160528224,,,,,,,81.82730000000001,,,,
2334,K22468,,,0.5623584994092975,,,,,,,48.5586,,,,
2335,K22476,,,0.7070000000000001,,,,,,,3.2792,,,,
2336,K22479,,,0.5971809349705623,,,,,,,12.664100000000001,,,,
2337,K22486,,,0.5714476778771458,,,,,,,39.8407,,,,
2338,K22515,,,0.5820000000000001,,,,,,,18.9242,,,,
2339,K22522,,,0.6068951613367717,,,,,,,15.568000000000001,,,,
2340,K22549,,,0.6077766812170227,,,,,,,17.1557,,,,
2341,K22550,,,0.6246349979069528,,,,,,,15.517,,,,
2342,K22552,,,0.5929615802264853,,,,,,,12.820799999999998,,,,
2343,K22622,,,0.628987845880271,,,,,,,16.3159,,,,
2344,K22684,,,0.5920000000000001,,,,,,,3.6617,,,,
2345,K22704,,,0.614,,,,,,,6.7939,,,,
2346,K22736,,,0.6031362532326643,,,,0.6195468430530073,,,82.68249999999999,,,,15.7298
2347,K22737,,,0.6129732748582707,,,,,,,49.61129999999999,,,,
2348,K22757,,,0.5579660480355785,,,,0.72,,,18.7975,,,,6.3564
2349,K22797,,,0.667,,,,,,,5.4279,,,,
2350,K22879,,,0.588,,,,,,,5.3882,,,,
2351,K22881,,,0.591,,,,0.653,,,5.3261,,,,2.6293
2352,K22894,,,0.7316230853539142,,,,,,,17.9268,,,,
2353,K22900,,,0.649,,,,,,,5.3753,,,,
2354,K22905,,,0.591,,,,,,,2.9755,,,,
2355,K22928,,,0.5131422143801994,,,,,,,22.4524,,,,
2356,K23107,,,0.6122062365851864,,,,,,,54.382999999999996,,,,
2357,K23124,,,0.597,,,,,,,15.1376,,,,
2358,K23167,,,0.611,,,,,,,19.5443,,,,
2359,K23239,,,0.5645904717670747,,,,,,,35.8496,,,,
2360,K23240,,,0.513,,,,,,,3.3977,,,,
2361,K23243,,,0.551,,,,,,,4.7036,,,,
2362,K23247,,,0.609,,,,,,,4.7279,,,,
2363,K23264,,,0.5808582639361869,,,,,,,78.0666,,,,
2364,K23265,,,0.6352064312023504,,,,,,,53.4092,,,,
2365,K23393,,,0.7427009418922285,,,,,,,12.9771,,,,
2366,K23424,,,0.5895653162897515,,,,0.6194405594209598,,,42.6224,,,,13.2368
2367,K23518,,,0.6556556497692511,,,,,,,17.1193,,,,
2368,K23536,,,0.6650000000000001,,,,,,,13.2349,,,,
2369,K23555,,,0.5845636018684197,,,,,,,35.138600000000004,,,,
2370,K23677,,,0.6113841991678294,,,,,,,23.9876,,,,
2371,K23684,,,0.5914473245426706,,,,,,,48.053399999999996,,,,
2372,K23777,,,0.631812728423799,,,,,,,5.458,,,,
2373,K23886,,,0.5698557984064568,,,,,,,12.387699999999999,,,,
2374,K23980,,,0.5670000000000001,,,,,,,20.3052,,,,
2375,K23997,,,0.6160966949459695,,,,,,,24.016199999999998,,,,
2376,K24105,,,0.5717577174914836,,,,,,,23.9344,,,,
2377,K24131,,,0.6044449744618065,,,,0.6166462506150573,,,8.6534,,,,5.906700000000001
2378,K24138,,,0.6,,,,,,,3.1054,,,,
2379,K24158,,,0.5979610222521538,,,,,,,15.2169,,,,
2380,K24163,,,0.5898454470526155,,,,,,,23.0475,,,,
2381,K24217,,,0.6278448491204082,,,,,,,5.2163,,,,
