,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_countsUnclassified
2075,K19092,,,0.5779004061285186,,,,0.5650706046060304,,,14.964899999999998,,,,16.1589
2076,K19113,,,0.6552485983756952,,,,,,,11.2712,,,,
2077,K19118,,,0.5960000000000001,,,,,,,2.2494,,,,
2078,K19156,,,0.5897388832890733,,,,0.764,,,7.741,,,,2.0115
2079,K19158,,,0.653,,,,,,,3.1344,,,,
2080,K19159,,,0.6301337461900679,,,,,,,24.0197,,,,
2081,K19164,,,0.506,,,,,,,1.8112,,,,
2082,K19165,,,0.6383208204528001,,,,,,,8.209399999999999,,,,
2083,K19166,,,0.5359718154387753,,,,,,,18.5077,,,,
2084,K19168,,,0.6569999999999999,,,,,,,3.7074,,,,
2085,K19170,,,0.691,,,,,,,2.8231,,,,
2086,K19200,,,0.718,,,,,,,9.4987,,,,
2087,K19221,,0.557,0.596678381264608,,,,,,3.219,28.8432,,,,
2088,K19222,,,0.70937984913005,,,,,,,42.6757,,,,
2089,K19225,,,0.6882489507034757,,,,,,,19.268900000000002,,,,
2090,K19267,,,0.6301154656326966,,,,,,,77.43469999999999,,,,
2091,K19270,,,0.5803006771067343,,,,,,,5.9084,,,,
2092,K19294,,,0.5733960547928998,,,,,,,36.0487,,,,
2093,K19302,,,0.6328912023516594,,,,,,,7.8072,,,,
2094,K19311,,,0.706,,,,,,,5.8095,,,,
2095,K19333,,,0.6,,,,,,,3.9903,,,,
2096,K19339,,,0.6057234370688105,,,,,,,13.3902,,,,
2097,K19340,,,0.643,,,,,,,5.6387,,,,
2098,K19342,,,0.626,,,,,,,2.6159,,,,
2099,K19355,,,0.4680000000000001,,,,,,,1.566,,,,
2100,K19405,,,0.5588138860181994,,,,,,,22.3677,,,,
2101,K19411,,,0.6199560049579228,,,,,,,7.664499999999999,,,,
2102,K19545,,,0.5654552912676264,,,,,,,7.2622,,,,
2103,K19664,,,0.56,,,,,,,7.4159,,,,
2104,K19668,,,0.6920000000000001,,,,,,,3.6781,,,,
2105,K19670,,,0.5997324454622421,,,,,,,19.154600000000002,,,,
2106,K19686,,,0.6734899575202931,,,,,,,26.0428,,,,
2107,K19687,,,0.537,,,,,,,4.5,,,,
2108,K19689,,,0.6119061516886808,,,,,,,25.5649,,,,
2109,K19707,,,0.626879877799531,,,,,,,7.409,,,,
2110,K19710,,,0.658580391988286,,,,,,,44.5352,,,,
2111,K19713,,,0.5589999999999999,,,,,,,8.7575,,,,
2112,K19745,,,0.6558973686817396,,,,,,,33.994,,,,
2113,K19761,,,0.613,,,,,,,6.3744,,,,
2114,K19777,,,0.5539999999999999,,,,,,,3.0994,,,,
2115,K19784,,,0.6031971025124641,,,,,,,62.631099999999996,,,,
2116,K19804,,,0.634,,,,,,,7.4653,,,,
2117,K19823,,,0.609,,,,,,,10.4581,,,,
2118,K20074,,0.6509999999999999,0.6537395190794146,,,,,,2.058,68.6408,,,,
2119,K20326,,,0.589,,,,,,,1.875,,,,
2120,K20327,,,0.6629999999999999,,,,,,,2.6406,,,,
2121,K20444,,,0.6367897145021021,,,,,,,8.8062,,,,
2122,K20467,,,0.613,,,,,,,2.8502,,,,
2123,K20484,,,0.7290000000000001,,,,,,,4.5404,,,,
2124,K20523,,,0.5718951618141327,,,,,,,67.3771,,,,
2125,K20527,,,0.65,,,,,,,8.0606,,,,
2126,K20529,,,0.65,,,,,,,2.2231,,,,
2127,K20533,,,0.61,,,,,,,8.2478,,,,
2128,K20534,,,0.556,,,,,,,2.8804,,,,
2129,K20628,,,0.7202929403019678,,,,,,,8.1824,,,,
2130,K20807,,,0.6366745782381805,,,,,,,12.1948,,,,
2131,K20844,,,0.6490873721797578,,,0.727,,,,50.986799999999995,,,7.2255,
2132,K20885,,,0.7090000000000001,,,,,,,6.2313,,,,
2133,K20920,,,0.591,,,,,,,6.6869,,,,
2134,K20975,,,0.642,,,,,,,15.4947,,,,
2135,K20976,,,0.63,,,,,,,2.9564,,,,
2136,K20999,,,0.6125945616902122,,,,,,,31.0976,,,,
2137,K21000,,,0.563,,,,,,,2.8678,,,,
2138,K21014,,,0.6940000000000001,,,,0.691053305747783,,,2.2852,,,,5.0535
2139,K21023,,,0.5690840518197648,,,,,,,116.39220000000002,,,,
2140,K21062,,,0.5720000000000001,,,,,,,3.2478,,,,
2141,K21140,,,0.6312621646960447,,,,,,,24.4319,,,,
2142,K21162,,,0.5425346078617768,,,,,,,35.7784,,,,
2143,K21302,,,0.6003305581570856,,,,,,,15.048299999999998,,,,
2144,K21310,,,0.6312276501817481,,,,,,,59.8882,,,,
2145,K21349,,,0.5677823603427947,,,,,,,8.9889,,,,
2146,K21394,,,0.6099713302231919,,,,,,,28.8701,,,,
2147,K21395,,,0.6081020634522755,,,,,,,141.0551,,,,
2148,K21401,,,0.589,,,,,,,3.2732,,,,
2149,K21417,,,0.5920000000000001,,,,,,,6.5851,,,,
2150,K21420,,,0.681,,,,,,,4.0429,,,,
2151,K21470,,,0.6302101581109121,,,,,,,115.59779999999998,,,,
2152,K21471,,,0.6879171014230108,,,,,,,24.556700000000003,,,,
2153,K21472,,,0.687,,,,,,,4.345,,,,
2154,K21481,,,0.6752236725868471,,,,0.674,,,15.232399999999998,,,,3.8872
2155,K21495,,,0.6715763759470095,,,,,,,34.7797,,,,
2156,K21498,,,0.598432067012782,,,,,,,55.272600000000004,,,,
2157,K21572,,,0.5577105116393022,,,,,,,12.5763,,,,
2158,K21600,,,0.651414536401609,,,,,,,37.964999999999996,,,,
2159,K21609,,,0.6729999999999999,,,,,,,2.85,,,,
2160,K21672,,,0.654,,,,,,,5.1093,,,,
2161,K21678,,,0.627,,,,,,,13.2663,,,,
2162,K21686,,,0.71,,,,,,,7.7146,,,,
2163,K21688,,,0.672,,,,,,,2.9651,,,,
2164,K21695,,,0.5837064058737652,,,,0.524,,,19.8978,,,,3.125
2165,K21700,,,0.5933533332212476,,,,0.526,,,50.0965,,,,5.1518
2166,K21703,,,0.6123867150341609,,,,,,,11.4356,,,,
2167,K21721,,,0.6990000000000001,,,,,,,11.1631,,,,
2168,K21741,,,0.6033549497148734,,,,,,,24.143199999999997,,,,
2169,K21885,,,0.7240000000000001,,,,,,,3.6108,,,,
2170,K21900,,,0.62,,,,,,,5.5304,,,,
2171,K21908,,,0.6302200945428924,,,,0.6798937144630017,,,71.94220000000001,,,,29.8484
2172,K21919,,,0.631,,,,,,,4.1913,,,,
2173,K21929,,,0.6547283834315595,,,,,,,155.95590000000004,,,,
2174,K21961,,,0.7074625064170361,,,,,,,7.0189,,,,
2175,K21990,,,0.713,,,,,,,5.5245,,,,
2176,K22010,,,0.6675591135507439,,,,,,,26.518900000000002,,,,
2177,K22025,,,0.6664128617098516,,,,,,,20.777,,,,
2178,K22041,,,0.6109285502521253,,,,,,,14.1052,,,,
2179,K22044,,,0.6806382421155874,,,,,,,29.5433,,,,
2180,K22074,,,0.6358074687272268,,,,,,,9.1692,,,,
2181,K22081,,,0.639,,,,,,,6.3474,,,,
2182,K22082,,,0.641,,,,,,,6.3474,,,,
2183,K22087,,,0.64,,,,,,,5.4279,,,,
2184,K22104,,,0.601,,,,,,,5.802,,,,
2185,K22105,,,0.602,,,,,,,6.7283,,,,
2186,K22107,,,0.7157296964750678,,,,,,,12.7013,,,,
2187,K22108,,,0.724,,,,,,,4.8098,,,,
2188,K22130,,,0.65730492997729,,,,,,,24.734,,,,
2189,K22185,,,0.652,,,,,,,6.5382,,,,
2190,K22205,,,0.6295754640052995,,,,,,,6.415900000000001,,,,
2191,K22210,,,0.643,,,,,,,11.1979,,,,
2192,K22225,,,0.705,,,,,,,5.0823,,,,
2193,K22278,,,0.6443247504179658,,,,,,,58.99069999999999,,,,
2194,K22293,,,0.6081721101420577,,,,,,,12.8083,,,,
2195,K22296,,,0.6481174356133079,,,,,,,52.9773,,,,
2196,K22297,,,0.7039756160245169,,,,,,,33.861599999999996,,,,
2197,K22299,,,0.6482406762190436,,,,,,,26.698500000000003,,,,
2198,K22310,,,0.629,,,,,,,6.27,,,,
2199,K22311,,,0.7020000000000001,,,,,,,3.2002,,,,
2200,K22336,,,0.534,,,,,,,2.9876,,,,
2201,K22348,,,0.631,,,,,,,7.3415,,,,
2202,K22419,,,0.615820578771988,,,,,,,44.13409999999999,,,,
2203,K22451,,,0.605,,,,,,,1.488,,,,
2204,K22452,,,0.6438620428080779,,,,,,,43.129799999999996,,,,
2205,K22468,,,0.626212394032057,,,,,,,26.3511,,,,
2206,K22476,,,0.7360000000000001,,,,,,,3.9269,,,,
2207,K22477,,,0.556,,,,,,,2.5755,,,,
2208,K22479,,,0.6550863641785969,,,,,,,52.019499999999994,,,,
2209,K22481,,,0.669,,,,,,,5.9169,,,,
2210,K22489,,,0.6262027529459377,,,,,,,11.7438,,,,
2211,K22491,,,0.691643336198566,,,,,,,35.7851,,,,
2212,K22522,,,0.6533656566967118,,,,,,,18.7375,,,,
2213,K22617,,,0.662,,,,,,,8.7983,,,,
2214,K22622,,,0.6181521690451943,,,,,,,28.263600000000004,,,,
2215,K22705,,,0.601,,,,,,,16.5943,,,,
2216,K22736,,,0.6894833535548532,,,,0.723,,,111.41039999999998,,,,5.0579
2217,K22737,,,0.6180532833425142,,,,,,,75.358,,,,
2218,K22757,,,0.6916830494637831,,,,,,,15.7,,,,
2219,K22770,,,0.7340000000000001,,,,,,,4.1798,,,,
2220,K22844,,,0.6829999999999999,,,,,,,4.417,,,,
2221,K22879,,,0.628,,,,,,,3.1756,,,,
2222,K22886,,,0.71,,,,,,,5.5981,,,,
2223,K22894,,,0.729880696510882,,,,,,,36.7671,,,,
2224,K22900,,,0.6256823123386529,,,,,,,13.6532,,,,
2225,K22928,,,0.6809999999999999,,,,,,,3.1814,,,,
2226,K23010,,,0.5479999999999999,,,,,,,2.5007,,,,
2227,K23163,,,0.608,,,,,,,15.51,,,,
2228,K23176,,,0.7203630185267427,,,,,,,7.3797,,,,
2229,K23242,,,0.664254107482633,,,,,,,12.991,,,,
2230,K23262,,,0.669,,,,,,,9.0254,,,,
2231,K23264,,,0.6487030503826235,,,,,,,14.129800000000001,,,,
2232,K23265,,,0.5579999999999999,,,,,,,5.3114,,,,
2233,K23274,,,0.61,,,,,,,3.545,,,,
2234,K23356,,,0.637,,,,,,,2.2211,,,,
2235,K23393,,,0.736,,,,,,,9.4092,,,,
2236,K23414,,,0.6441627119013966,,,,,,,9.0098,,,,
2237,K23424,,,0.5489999999999999,,,,,,,3.6545,,,,
2238,K23499,,,0.5927461381821174,,,,,,,9.723400000000002,,,,
2239,K23518,,,0.6803953828300426,,,0.584,,,,14.0352,,,4.2078,
2240,K23536,,,0.6789538550038602,,,,,,,12.8799,,,,
2241,K23541,,,0.6766144424330671,,,,0.7000146158731589,,,31.409,,,,9.136600000000001
2242,K23775,,,0.7267066269214484,,,,,,,5.1114999999999995,,,,
2243,K23778,,,0.69,,,,,,,5.3935,,,,
2244,K23779,,,0.6379640450433051,,,,,,,20.2408,,,,
2245,K23825,,,0.6809999999999999,,,,,,,2.6549,,,,
2246,K23886,,,0.6343494687782143,,,,,,,24.4283,,,,
2247,K23997,,,0.655,,,,,,,6.8012,,,,
2248,K24105,,,0.574,,,,,,,9.1116,,,,
2249,K24120,,,0.644616039021135,,,,,,,14.416999999999998,,,,
2250,K24131,,,0.6613638866442836,,,,,,,46.861,,,,
2251,K24160,,,0.6687403337899589,,,,,,,11.393,,,,
2252,K24411,,,0.6203251575991783,,,,,,,26.381,,,,
