,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Monodnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Monodnaviria,gene_countsUnclassified
2002,K09166,,,0.6964394367647899,,,,,,61.51939999999999,,,
2003,K09167,,,0.7391202678327832,,,,,,34.623400000000004,,,
2004,K09386,,,0.7047145471398577,,,0.7140000000000001,,,145.60090000000002,,,5.2379
2005,K09456,,,0.7351759631694236,,,,,,43.8125,,,
2006,K09457,,,0.6229519417300463,,,,,,22.7184,,,
2007,K09458,,,0.6487268440440723,,,,,,23.1341,,,
2008,K09459,,,0.598,,,,,,2.5314,,,
2009,K09461,,,0.7167211646504565,,,,,,35.603899999999996,,,
2010,K09482,,0.5271639761516291,,,,,,18.0053,,,,
2011,K09539,,,0.6890000000000001,,,,,,8.2406,,,
2012,K09607,,,0.6841254248167014,,,,,,11.831299999999999,,,
2013,K09684,,,0.7361330375787118,,,,,,104.84460000000001,,,
2014,K09690,,,0.6670853748520711,,,,,,23.5275,,,
2015,K09691,,,0.6767237486914396,,,,,,13.7111,,,
2016,K09692,,,0.608,,,,,,2.6861,,,
2017,K09694,,,0.6572640161465975,,,,,,42.195800000000006,,,
2018,K09695,,,0.693,,,,,,14.5549,,,
2019,K09700,,,0.6466669728097707,,,,,,26.500100000000003,,,
2020,K09702,,,0.6779999999999999,,,,,,3.153,,,
2021,K09703,0.74,,,,,,9.6621,,,,,
2022,K09705,,0.528,0.7037170907861425,,,0.6970000000000001,,12.865,10.0451,,,2.1754
2023,K09707,,,0.696,,,,,,5.9898,,,
2024,K09710,,,0.6799566041578025,,,0.642,,,186.1016,,,10.2324
2025,K09716,,0.521,,,,,,12.8585,,,,
2026,K09721,,0.464,,,,,,11.0174,,,,
2027,K09722,,0.557,,,,,,12.8443,,,,
2028,K09723,,0.523023981915915,,,,,,30.6896,,,,
2029,K09726,,0.5690663053661612,,,,,,17.8505,,,,
2030,K09733,,,0.774,,,,,,12.7715,,,
2031,K09735,,0.51,,,,0.433,,11.7726,,,,2.5258
2032,K09736,,0.584,,,,,,12.2675,,,,
2033,K09738,,0.536,,,,0.43099999999999994,,10.5202,,,,5.2022
2034,K09741,,0.444,,,,,,2.1049,,,,
2035,K09744,,0.4222325953342851,,,,,,16.9203,,,,
2036,K09747,,,0.6708961515119988,,,0.61,,,142.8731,,,15.3962
2037,K09748,,,0.6966613224830515,,,0.6330531148427773,,,167.15179999999998,,,14.7736
2038,K09759,,0.5414968451791209,,,,,,26.0141,,,,
2039,K09760,,,0.6863135789907276,,,,,,23.433500000000002,,,
2040,K09761,,,0.6759600443796718,,,0.743,,,68.6592,,,3.4009
2041,K09762,,,0.736,,,0.784,,,3.8391,,,11.095
2042,K09763,,0.521,0.6828393268255794,,,0.4935964104699413,,12.8585,68.02670000000002,,,10.9234
2043,K09764,,,0.6635182662596681,0.677,,0.7255513415804311,,,108.5335,7.2537,,28.7008
2044,K09767,,,0.6545395885267052,,,,,,83.2171,,,
2045,K09769,,,0.7003577878946737,,,,,,125.22700000000002,,,
2046,K09771,0.415,0.4417738841017402,0.6851967428665606,,,0.4083917342334003,2.0134,14.901299999999999,48.069,,,5.2753
2047,K09772,,,0.6929036786933223,,,,,,123.9839,,,
2048,K09774,,,0.6984197597093526,,,,,,16.4004,,,
2049,K09775,,,,,,0.636,,,,,,4.9581
2050,K09778,,,0.61,,,,,,8.9817,,,
2051,K09779,,0.6447985681012894,0.6874670930739096,,,0.6767724428291586,,10.287,95.4844,,,40.402100000000004
2052,K09780,,,0.6976668084292952,,,0.7525463310790089,,,163.2146,,,18.136699999999998
2053,K09785,,,0.754,,,,,,8.2103,,,
2054,K09786,,,0.653,,,,,,7.0742,,,
2055,K09790,,,0.7472397600725732,,,0.624,,,15.3367,,,5.1444
2056,K09791,,0.426,0.6442433535295722,,,0.679,,11.406,75.50410000000001,,,2.637
2057,K09793,,,0.7212868216623918,,,0.7552211698193922,,,9.1696,,,18.6021
2058,K09794,,,0.47322531039692634,,,0.652,,,10.4331,,,2.5965
2059,K09795,,,0.6603711817975684,,0.688,,,,6.6046,,10.0102,
2060,K09796,,,0.623,,,,,,1.9755,,,
2061,K09798,,,0.7140810634131359,,,,,,8.5814,,,
2062,K09800,,,0.6721481930178734,,,,,,10.588899999999999,,,
2063,K09803,,,0.5937405784261407,,,,,,39.679,,,
2064,K09804,,,0.5246809474768279,,,,,,17.2571,,,
2065,K09806,,,0.7020000000000002,,,,,,3.8439,,,
2066,K09807,0.742,0.5670000000000001,0.6688001899250098,,,0.5647328884785711,4.3363,12.1177,18.295,,,16.7977
2067,K09808,,,0.6192661434677565,,,,,,19.3363,,,
2068,K09810,,,0.7509999999999999,,,,,,10.7801,,,
2069,K09811,,,0.669299516992794,,,,,,156.4162,,,
2070,K09812,,,0.6730391908950202,,,,,,23.6722,,,
2071,K09815,,,0.5736287881579637,,,,,,19.7305,,,
2072,K09816,,0.523,0.6990000000000001,,,,,13.498,4.8718,,,
2073,K09817,,0.5379999999999999,,,,,,13.498,,,,
2074,K09823,,,0.7170000000000002,,,,,,4.2281,,,
2075,K09826,,,0.6009697191160347,,,,,,9.7493,,,
2076,K09857,,,0.6679878435065492,,,,,,5.2283,,,
2077,K09861,,,0.675,,,,,,6.8122,,,
2078,K09862,,,0.5927298129509525,,,,,,5.8251,,,
2079,K09880,,,0.501,,,,,,3.7065,,,
2080,K09882,,,0.637,,,,,,16.9918,,,
2081,K09883,,,0.6667418771508711,,,,,,22.4082,,,
2082,K09888,,,,,,0.6024591088469728,,,,,,23.4065
2083,K09903,,0.5002226683172243,0.682221233587958,,,,,16.5439,404.9986,,,
2084,K09915,,,0.6967676747871592,,,,,,18.976300000000002,,,
2085,K09919,,,0.6731425541492231,,,,,,31.318099999999998,,,
2086,K09924,,,0.596,,,,,,2.6023,,,
2087,K09927,,,0.7255594227903335,,,,,,357.6850999999999,,,
2088,K09930,,,0.6398609502585673,,,,,,33.2998,,,
2089,K09931,,0.5429999999999999,0.7383530537739177,,,,,4.2441,113.5327,,,
2090,K09932,,0.42103610037016975,0.6319812598703202,,,0.6513061584968388,,32.771,64.1857,,,61.7141
2091,K09933,,,0.58,,,,,,3.2116,,,
2092,K09936,,,0.7192347112417905,0.685,,0.7101900006749274,,,70.8352,4.1059,,57.56179999999999
2093,K09937,,,0.6263885933566076,,,,,,8.7025,,,
2094,K09938,,,0.7020000000000001,,,0.5820000000000001,,,4.7427,,,3.2784
2095,K09940,,,0.699174432211363,,,0.746,,,33.911100000000005,,,2.4336
2096,K09942,,,0.6970000000000001,,,,,,3.5646,,,
2097,K09945,,,0.7288049084167717,,,,,,6.1531,,,
2098,K09946,,,,,,0.6409999999999999,,,,,,3.4582
2099,K09948,,,0.6599767067767992,,,,,,22.2299,,,
2100,K09949,,,0.6129833312245113,,,,,,18.9857,,,
2101,K09950,,,0.591,,,0.654,,,3.1928,,,6.2771
2102,K09951,,0.573,0.7133850351434343,,,,,9.6757,84.84900000000002,,,
2103,K09955,,0.598,0.762786817882726,,,,,1.4108,49.354899999999994,,,
2104,K09957,,,0.7220557958714159,,,0.7070488713894659,,,94.6898,,,26.6616
2105,K09958,,,0.616,,,,,,4.3461,,,
2106,K09959,,,0.679,,,,,,2.6064,,,
2107,K09962,,,0.7752156986849578,,,,,,20.1952,,,
2108,K09967,,,0.714986950992116,,,,,,18.3634,,,
2109,K09969,,,0.6772356009998958,,,,,,29.8739,,,
2110,K09971,,,0.648,,,,,,6.3135,,,
2111,K09973,,,0.5940948156129129,,,0.618,,,8.179,,,5.051
2112,K09979,,,0.48899999999999993,,,,,,2.9058,,,
2113,K09981,,0.47,0.6134108871962634,,,,,12.9542,85.2368,,,
2114,K09983,,,0.6539956797098632,,,,,,10.6173,,,
2115,K09984,,,0.613,,,,,,3.956,,,
2116,K09985,,,0.68,,,,,,2.3004,,,
2117,K09986,,,0.7068357664053238,,,,,,11.8664,,,
2118,K09987,,,0.695,,,,,,7.9621,,,
2119,K09989,,,0.6560760400971442,,,,,,8.1085,,,
2120,K09990,,0.359,0.6957983673493526,,,,,4.3388,62.9979,,,
2121,K09991,,,0.66,,,,,,5.7273,,,
2122,K09992,,,0.6970204157010778,,,0.664,,,171.88920000000005,,,6.5466
2123,K09994,,,0.715,,,,,,6.5202,,,
2124,K10001,,,0.574,,,,,,7.0972,,,
2125,K10006,,,0.7083757176046607,,,,,,33.2218,,,
2126,K10007,,,0.742,,,,,,17.3476,,,
2127,K10026,,0.489,0.6583193685023331,,,,,12.865,12.9759,,,
2128,K10046,,,0.682,,,,,,9.8588,,,
2129,K10106,,,0.6656087148586206,,,,,,20.4098,,,
2130,K10112,,0.405,,,,,,14.6288,,,,
2131,K10212,,,0.764,,,,,,5.7036,,,
2132,K10218,,,0.7091374406982679,,,,,,50.0957,,,
2133,K10219,,,0.7290000000000001,,,,,,9.1408,,,
2134,K10221,,,0.752,,,,,,12.0573,,,
2135,K10227,,,0.654,,,,,,8.5373,,,
2136,K10228,,,0.6516337202984439,,,,,,20.407,,,
2137,K10229,,,0.6419999999999999,,,,,,7.1485,,,
2138,K10232,,,0.6602703189606212,,,,,,58.0663,,,
2139,K10233,,,0.6655741109797289,,,,,,14.4754,,,
2140,K10234,,,0.6859999999999999,,,,,,6.8228,,,
2141,K10241,,,0.6729999999999999,,,,,,9.3509,,,
2142,K10242,,,0.6609999999999999,,,,,,4.4844,,,
2143,K10255,,,0.68,,,,,,8.0925,,,
2144,K10439,,,0.6842770442761342,,,,,,23.6354,,,
2145,K10440,,,0.698,,,,,,11.2544,,,
2146,K10533,,,0.667,,,,,,3.3126,,,
2147,K10536,,,,0.6759999999999999,,,,,,4.7304,,
2148,K10543,,,0.664,,,,,,29.9478,,,
2149,K10561,,,0.6900000000000001,,,,,,5.8578,,,
2150,K10563,,,0.7306699266928437,,,,,,74.8888,,,
2151,K10619,,,0.616,,,,,,6.6166,,,
2152,K10621,,,0.7090000000000001,,,,,,10.6377,,,
2153,K10670,,,0.6661936678811238,,,,,,23.7406,,,
2154,K10672,,,0.6084588436085246,,,,,,8.6101,,,
2155,K10674,,,0.634,,,,,,7.0039,,,
2156,K10701,,,0.709960518159853,,,,,,47.3206,,,
2157,K10709,,0.511,,,,,,12.3959,,,,
2158,K10713,,0.6670000000000001,0.6579999999999999,,,,,9.0924,34.4794,,,
2159,K10725,,0.4699822804463866,,,,,,35.2125,,,,
2160,K10726,,0.5479999999999999,,,,,,12.3857,,,,
2161,K10747,,0.54,0.731,,,,,12.3985,9.8236,,,
2162,K10773,,0.5093370718978835,0.6906703395951522,,,,,18.0615,130.5404,,,
2163,K10778,,,0.6829782581386614,,,,,,26.944699999999997,,,
2164,K10794,,,0.591,,,,,,6.1671,,,
2165,K10804,,,0.5997654742858174,,,,,,12.284299999999998,,,
2166,K10805,,,0.6999999999999998,,,,,,8.6491,,,
2167,K10806,,0.5136893584836701,0.719640436333555,,,,,18.838900000000002,40.62970000000001,,,
2168,K10822,,0.523,0.6848772919742082,,,,,12.2675,864.7597999999999,,,
2169,K10843,,0.482,0.742,,,,,13.1424,24.4296,,,
2170,K10848,,0.48867991419555407,,,,,,19.2144,,,,
2171,K10856,,,0.7069760499615767,,,,,,20.0706,,,
2172,K10873,,,0.662,,,,,,5.4233,,,
2173,K10914,,,0.702787591126423,,,,,,156.19299999999998,,,
2174,K10917,,,0.696046560007546,0.66,,0.720987595239148,,,228.5062,4.4041,,28.812
2175,K10944,,0.512,,,,,,13.3966,,,,
2176,K10945,,0.525,0.672,,,0.6970000000000001,,13.7118,14.0394,,,4.4203
2177,K10946,,0.48308180232656583,0.6629999999999999,,,,,18.8538,17.4731,,,
2178,K10947,,0.703,0.7071450703439938,,,0.6920000000000001,,3.9237,359.0258999999999,,,8.6535
2179,K10956,,0.5529999999999999,,,,,,12.9907,,,,
2180,K10979,,0.3708076606489038,0.6636057222624163,,,0.675,,5.9816,419.4086,,,13.7638
2181,K11065,,,0.5988954950382903,,,,,,8.12,,,
2182,K11068,,,0.7086941471138041,,,,,,51.7232,,,
2183,K11070,,,0.6418956849782425,,,,,,26.7552,,,
2184,K11071,,,0.664,,,,,,12.4673,,,
2185,K11089,,,0.7336875816993464,,,,,,21.1104,,,
2186,K11105,,,0.7126007064657893,,,,,,61.9846,,,
2187,K11131,,0.588,,,,,,10.8856,,,,
2188,K11163,,,0.682,,,,,,6.3199,,,
2189,K11173,,,0.7609999999999999,,,,,,9.4842,,,
2190,K11175,,0.5261040278803427,0.6837912931690305,,,,,24.008699999999997,94.3628,,,
2191,K11177,,,0.701,,,,,,10.6009,,,
2192,K11178,,,0.6804304118897344,,,,,,113.16029999999999,,,
2193,K11209,,,0.624,,,,,,5.856,,,
2194,K11211,,,0.534,,,,,,3.0283,,,
2195,K11212,,0.5489999999999999,0.7233311448003252,,,0.693,,12.2025,164.89910000000003,,,6.418
2196,K11250,,,0.67,,,,,,3.7594,,,
2197,K11312,,,0.636,,,,,,6.4848,,,
2198,K11355,,,0.5770000000000001,,,,,,8.912,,,
2199,K11358,,,0.594,,,,,,9.9597,,,
2200,K11381,,,0.763,,,,,,6.8951,,,
2201,K11443,,,0.6301123755717448,,,,,,28.951400000000003,,,
2202,K11472,,,0.6409999999999999,,,,,,9.2201,,,
2203,K11473,,,0.7206489264043578,,,,,,77.6341,,,
2204,K11475,,,0.7101694536340594,,,,,,10.261199999999999,,,
2205,K11477,,,0.6837147710798562,,,0.6552387245356673,,,225.9792,,,23.6481
2206,K11529,,0.669,0.5963670394130062,,,,,6.5878,27.8721,,,
2207,K11530,,,0.6393854540322313,,,0.667,,,80.29050000000001,,,3.499
2208,K11600,,0.539,,,,,,11.0435,,,,
2209,K11611,,,0.7262848526575435,,,,,,40.7492,,,
2210,K11621,,,0.715091182752433,,,0.708,,,13.7742,,,7.0774
2211,K11646,,0.5329999999999999,,,,,,13.0825,,,,
2212,K11687,,,0.7509999999999999,,,,,,12.0868,,,
2213,K11690,,,0.6449457964801751,,,,,,172.04610000000002,,,
2214,K11717,,0.496,0.6859999999999999,,,,,11.3631,7.2985,,,
2215,K11719,,,0.6759999999999999,,,0.684,,,5.2941,,,4.9109
2216,K11720,,,,,,0.5770000000000001,,,,,,8.2429
2217,K11725,,,0.618,,,,,,7.1037,,,
2218,K11741,,,0.6178059720119484,,,,,,14.758099999999999,,,
2219,K11749,,0.5429999999999999,0.6840013702391335,,,,,11.0174,281.31390000000005,,,
2220,K11752,,,0.7441330083408739,,,,,,142.83790000000002,,,
2221,K11753,,,0.7108095963339466,,,,,,182.08329999999998,,,
2222,K11754,,,0.7511586213417059,,,,,,23.875799999999998,,,
2223,K11755,,,0.583,,,,,,6.9306,,,
2224,K11780,,0.523,0.5710000000000001,,,,,13.9658,11.2577,,,
2225,K11781,,0.536,,,,,,13.9658,,,,
2226,K11782,,,0.6712921388626155,,,,,,36.0497,,,
2227,K11784,,0.5379999999999999,,,,,,12.337,,,,
2228,K11785,,0.493,0.6784438879701253,,,,,12.337,15.9894,,,
2229,K11890,,,0.669,,,,,,1.8586,,,
2230,K11891,,,0.7032554553114773,,,0.695,,,18.7671,,,3.7157
2231,K11893,,,0.6752061470287205,,,,,,8.892,,,
2232,K11901,,,0.6040792453122934,,,,,,10.6105,,,
2233,K11903,,,0.6848489550353775,,,,,,42.95609999999999,,,
2234,K11904,,,0.6657543245383968,,,,,,15.2833,,,
2235,K11924,,0.536,,,,,,13.0839,,,,
2236,K11936,,,0.69,,,,,,10.9055,,,
2237,K11939,,,0.7317118157143284,,,,,,172.5226,,,
2238,K11940,,,0.604,,,,,,4.2809,,,
2239,K11941,,,0.697476686275249,,,0.6978566582897562,,,32.068599999999996,,,13.0651
2240,K11955,,,0.6509999999999999,,,,,,7.4708,,,
2241,K11956,,,0.7040000000000001,,,,,,7.4708,,,
2242,K11957,,,0.6709999999999998,,,,,,7.4708,,,
2243,K11960,,,0.6134520222915694,,,,,,13.761099999999999,,,
2244,K11961,,,0.6674454873860175,,,,,,20.2808,,,
2245,K11962,,,0.596,,,,,,6.9557,,,
2246,K11963,,,0.58,,,,,,7.7322,,,
2247,K11991,,,0.7244332812970503,,,,,,52.16850000000001,,,
2248,K12132,,0.48400000000000004,0.7281737001962948,,,,,12.9141,329.80330000000004,,,
2249,K12234,,0.549956966875132,0.7239823061199675,,,,,23.8047,53.5688,,,
2250,K12262,,,0.6611779467601727,,,,,,11.122499999999999,,,
2251,K12373,,,0.7217851585280612,,,,,,67.5511,,,
2252,K12410,,,0.6885627474487162,,,,,,41.73180000000001,,,
2253,K12452,,,0.713,,,,,,6.5258,,,
2254,K12454,,,0.6674909997021725,,,,,,15.3459,,,
2255,K12510,,,0.6989069246743617,,,0.7376643385580045,,,99.45280000000001,,,17.7438
2256,K12511,,,0.6887748199017112,,,,,,71.2438,,,
2257,K12573,,,0.708,,,,,,8.0817,,,
2258,K12574,,,0.6999138519549565,,,,,,479.9881,,,
2259,K12589,,0.547,,,,,,11.0435,,,,
2260,K12942,,,0.6647011136653759,,,,,,30.9701,,,
2261,K12952,,,0.7507983107083784,,,,,,24.493000000000002,,,
2262,K12962,,,0.6759999999999999,,,,,,3.6574,,,
2263,K12978,,,0.674,,,,,,3.3781,,,
2264,K12984,,,0.6206308230729181,,,,,,21.7948,,,
2265,K12989,,,0.698,,,,,,6.2025,,,
2266,K12993,,,0.6031374474053296,,,,,,14.1948,,,
2267,K12994,,,0.6561963176304529,,,,,,23.0663,,,
2268,K13002,,,0.5203759716032491,,,,,,8.0008,,,
2269,K13010,,0.56,,,,,,12.2621,,,,
2270,K13015,,,0.6665904539534038,,,,,,58.56960000000001,,,
2271,K13018,,0.5032102720272197,0.7238289755961309,,,,,15.041500000000001,82.9639,,,
2272,K13019,,,0.695,,,,,,18.576,,,
2273,K13020,,,0.6741574182503404,,,,,,7.156499999999999,,,
2274,K13028,,,0.61,,,,,,1.8987,,,
2275,K13038,,0.519,0.6968623162530178,,,,,12.8443,51.4975,,,
2276,K13051,,0.462,0.679,,,,,14.097,16.0393,,,
2277,K13057,,,0.688,,,,,,8.1936,,,
2278,K13075,,,0.693527565272218,,,,,,138.2289,,,
2279,K13195,,,0.6629999999999999,,,,,,2.8541,,,
2280,K13280,,0.5878800602714207,0.7170000000000001,,,,,21.8583,3.6335,,,
2281,K13281,,,0.6692328803383629,,,0.7159237171534143,,,29.9678,,,27.258899999999997
2282,K13282,,,0.750854830991861,,,0.6990000000000001,,,37.231,,,4.7207
2283,K13283,,0.53,,,,,,12.2437,,,,
2284,K13288,,,0.6662325883829554,,,,,,31.0839,,,
2285,K13292,,,0.7085766323177611,,,0.6829999999999999,,,200.45499999999998,,,4.1478
2286,K13315,,,0.7040000000000001,,,,,,21.8787,,,
2287,K13356,,,0.7234813972615995,,,,,,16.8843,,,
2288,K13444,,,0.6696286410927408,,,,,,24.8511,,,
2289,K13483,,,0.6541711676929908,,,,,,15.5409,,,
2290,K13485,,,0.7432425244209087,,,,,,12.6308,,,
2291,K13489,,,0.5820000000000001,,,,,,2.382,,,
2292,K13525,,0.5529999999999999,,,,,,12.4882,,,,
2293,K13529,,,0.718,,,,,,13.3263,,,
2294,K13570,,,0.6098008713890088,,,,,,66.99980000000001,,,
2295,K13572,,,0.7420488479865956,,,,,,33.315599999999996,,,
2296,K13573,,,0.73,,,,,,8.2891,,,
2297,K13583,,,0.6814519392048729,,,,,,6.1754999999999995,,,
2298,K13584,,,0.6210398539823896,,,,,,25.3772,,,
2299,K13587,,,0.6741798345166587,,,,,,7.6342,,,
2300,K13588,,,0.665,,,,,,5.4089,,,
2301,K13589,,,0.6211676395685487,,,,,,10.8671,,,
2302,K13590,,,0.728,,,,,,8.4981,,,
2303,K13592,,,0.667,,,,,,4.9723,,,
2304,K13593,,,0.675,,,,,,3.3006,,,
2305,K13598,,,0.605,,,,,,6.634,,,
2306,K13628,,0.517,0.660703230043606,,,,,12.8443,71.41329999999998,,,
2307,K13633,,,0.6955734587778271,,,,,,28.761200000000002,,,
2308,K13639,,,0.7161911526632069,,,,,,126.95020000000001,,,
2309,K13640,,,0.6985551552999392,,,,,,125.0582,,,
2310,K13643,,,0.584,,,,,,12.0621,,,
2311,K13658,,,0.7327203740816063,,,,,,18.780900000000003,,,
2312,K13668,,,0.7120000000000001,,,,,,4.9175,,,
2313,K13687,,,0.696,,,,,,3.6697,,,
2314,K13693,,,0.7133460276609176,,,,,,42.1767,,,
2315,K13745,,,0.8,,,,,,9.3289,,,
2316,K13770,,,0.6850408084373212,,,,,,19.6215,,,
2317,K13775,,,0.6887479062426416,,,,,,52.646100000000004,,,
2318,K13787,,,0.7490000000000001,,,,,,9.4354,,,
2319,K13788,,,0.735,,,,,,9.7429,,,
2320,K13789,,,0.612,,,,,,9.5879,,,
2321,K13796,,,0.645,,,,,,8.4131,,,
2322,K13798,,0.5489999999999999,,,,,,13.1226,,,,
2323,K13816,,,0.621,,,,,,1.362,,,
2324,K13895,,,0.6559999999999999,,,,,,7.6269,,,
2325,K13934,,,0.654,,,,,,2.1783,,,
2326,K13936,,,0.633,,,,,,8.8628,,,
2327,K13953,,0.56,0.7063937730156181,,,,,12.145,23.8579,,,
2328,K13985,,,0.6805681011099441,,,,,,35.1806,,,
2329,K13992,,,0.633,,,,,,1.9635,,,
2330,K13993,,0.473349559501389,0.6756229667421794,0.4681452397912566,,0.687,,16.7972,261.2354,10.0191,,3.0172
2331,K13995,,,0.6653233368056868,,,,,,43.223699999999994,,,
2332,K14054,,,0.725251135673472,,,,,,63.1259,,,
2333,K14058,,,0.669,,,,,,3.7943,,,
2334,K14059,,,0.6943008197070774,,,,,,48.7493,,,
2335,K14060,,0.49700000000000016,0.686452950299358,,,,,12.211,43.1254,,,
2336,K14063,,,0.728070105754106,,,,,,45.937000000000005,,,
2337,K14083,,,0.7100351470027536,,,,,,69.4754,,,
2338,K14136,,,0.6837811205870301,,,,,,38.1649,,,
2339,K14160,,,0.6829999999999999,,,0.721,,,2.9519,,,3.0097
2340,K14166,,0.48890588117677375,0.7213133734943141,0.716,,0.74,,32.4657,15.7361,8.1447,,5.2892
2341,K14168,,0.524,,,,,,12.126,,,,
2342,K14260,,0.532,,,,,,13.3151,,,,
2343,K14261,,,0.708,,,,,,18.2617,,,
2344,K14340,,,0.6943023294108268,,,,,,73.8234,,,
2345,K14393,,,0.6752893595954332,,,,,,33.7012,,,
2346,K14415,,0.5920000000000001,0.705,,,,,12.8819,4.4709,,,
2347,K14445,,0.38,0.6805126776310003,,,,,16.5221,32.1853,,,
2348,K14449,,,0.6979999999999998,,,,,,5.4917,,,
2349,K14534,,0.5154830925870248,,,,,,18.2444,,,,
2350,K14568,,0.4771465650521108,,,,,,15.9285,,,,
2351,K14574,,0.532409401111888,,,,,,15.0195,,,,
2352,K14591,,,0.723,,,,,,3.1574,,,
2353,K14645,,0.7250725792490134,0.7090000000000001,,,,,16.5756,7.4647,,,
2354,K14652,,,0.6796611098420376,,,,,,61.388000000000005,,,
2355,K14654,,0.551,,,,,,12.2525,,,,
2356,K14656,,0.511,,,,,,12.2884,,,,
2357,K14672,,,0.7090000000000001,,,,,,5.6996,,,
2358,K14673,,0.705,0.6763174253282253,,,,,2.9216,51.3751,,,
2359,K14696,,,0.7011087553156551,,,,,,25.398400000000002,,,
2360,K14715,,,0.551,,,,,,3.6925,,,
2361,K14728,,0.5329999999999999,,,,,,12.2392,,,,
2362,K14731,,,0.6509999999999999,,,,,,9.0447,,,
2363,K14733,,,0.6868676121986816,,,,,,30.5911,,,
2364,K14742,,,0.7238295134639402,,,,,,155.0174,,,
2365,K14941,,0.54,0.7551511253673611,0.7929999999999999,,0.765,,12.2025,52.38790000000001,16.3323,,5.9606
2366,K14949,,,0.7098041683580555,,,,,,22.7429,,,
2367,K14952,,,0.653,,,,,,6.1022,,,
2368,K14956,,,0.7292781394613587,,,,,,24.1116,,,
2369,K14977,,,0.667,,,0.7473334364646724,,,11.6077,,,19.6157
2370,K14981,,,0.633,,,,,,7.1851,,,
2371,K14986,,,0.627,,,,,,4.4317,,,
2372,K14987,,,0.6562834425619488,,,,,,26.3362,,,
2373,K14998,,,0.6942140976045348,,,,,,16.7595,,,
2374,K15011,,,0.691,,,,,,5.1439,,,
2375,K15012,,,0.6917707025991264,,,,,,16.9013,,,
2376,K15016,,0.526,,,,,,12.0561,,,,
2377,K15034,,,0.7033953983333908,,,,,,17.2991,,,
2378,K15051,,,0.7859146303102044,,,,,,12.9033,,,
2379,K15066,,,0.6614766670602654,,,,,,37.300000000000004,,,
2380,K15067,,,0.6609999999999999,,,,,,1.738,,,
2381,K15223,,,0.629,,,,,,2.5008,,,
2382,K15228,,,0.68,,,,,,2.9587,,,
2383,K15256,,,0.48339814322746844,,,,,,27.961199999999998,,,
2384,K15257,,,0.6594291455446241,,,,,,25.2588,,,
2385,K15268,,,0.719238362303969,,,,,,20.1916,,,
2386,K15269,,,0.7052866601492074,,,,,,35.1454,,,
2387,K15342,,0.425,0.624976590444314,,,,,12.337,9.8082,,,
2388,K15358,,,0.56,,,,,,4.7524,,,
2389,K15371,,,0.6949841960864782,,,,,,257.50340000000006,,,
2390,K15372,,,0.68,,,,,,18.7247,,,
2391,K15429,,0.524,,,,,,12.9192,,,,
2392,K15449,,0.526,,,,,,13.1226,,,,
2393,K15460,,,0.742,,,,,,2.9691,,,
2394,K15495,,0.433,,,,,,4.0169,,,,
2395,K15510,,0.500649359077941,,,,,,13.3387,,,,
2396,K15520,,,0.7143035902105973,0.7040000000000001,,0.7240000000000001,,,49.9966,7.0253,,3.3449
2397,K15521,,,0.7628034239307895,,,,,,18.606,,,
2398,K15532,,,0.595,,,,,,4.0295,,,
2399,K15538,,,0.7240000000000001,,,,,,4.0303,,,
2400,K15539,,,0.7146244147009994,,,0.7092462455372518,,,109.0061,,,32.0182
2401,K15546,,,0.6870000000000002,,,,,,4.1462,,,
2402,K15551,,,0.674,,,,,,3.0619,,,
2403,K15580,,,0.66,,,,,,7.1558,,,
2404,K15581,,,0.633303651068858,,,,,,14.0355,,,
2405,K15633,,,0.7000765351759715,,,,,,202.44249999999997,,,
2406,K15634,,,0.6948799775882134,,,,,,23.336100000000002,,,
2407,K15635,,0.546,0.698141693419708,,,,,11.8435,170.93559999999997,,,
2408,K15724,,0.517,0.632,,,,,12.8443,4.0475,,,
2409,K15735,,,0.7208982581932544,,,,,,15.0115,,,
2410,K15746,,,,,,0.741,,,,,,5.2877
2411,K15777,,,0.6501396113535013,,,,,,9.66,,,
2412,K15778,,,0.588,,,,,,5.9868,,,
2413,K15836,,,0.547,,,,,,3.7184,,,
2414,K15866,,,0.7360380395134037,,,,,,12.6761,,,
2415,K15876,,,0.6050921771180279,,,,,,14.3092,,,
2416,K15878,,,0.655,,,,,,3.5976,,,
2417,K15888,,0.523,,,,,,13.5281,,,,
2418,K15897,,,0.5720718398297748,,,,,,4.798,,,
2419,K15916,,0.6821012651077772,0.748709714559674,,,0.7390000000000001,,16.4742,54.6104,,,4.8345
2420,K15923,,,0.649,,,,,,3.5453,,,
2421,K15973,,,0.7547231143853602,,,,,,22.9317,,,
2422,K15975,,,0.463,,,,,,13.0559,,,
2423,K15977,,0.363,0.663877294456514,,,0.6351633859569726,,10.4122,96.52669999999998,,,13.9802
2424,K15986,,,0.6716388258832675,,,,,,19.6792,,,
2425,K16044,,,0.7539701418929514,,,,,,43.271,,,
2426,K16052,,,0.648,,,,,,7.3556,,,
2427,K16079,,,0.6261032503821586,,,,,,15.068100000000001,,,
2428,K16137,,,0.7103574143970983,,,0.7272237465448491,,,66.9738,,,7.9683
2429,K16138,,,0.747,,,,,,8.7028,,,
