,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
2153,K21196,,,0.7190000000000001,,,,,,3.8882,,,
2154,K21219,,0.357,,,,,,4.218,,,,
2155,K21302,,,0.54,,,,,,5.3951,,,
2156,K21310,,,0.5581229164665038,,,,,,4.6043,,,
2157,K21349,,,0.708,,,,,,14.4702,,,
2158,K21394,,,0.6073800614925415,,,,,,13.5946,,,
2159,K21395,,,0.6098834243687309,,,,,,57.99679999999999,,,
2160,K21401,,,0.747,,,,,,9.9082,,,
2161,K21416,,,0.7340000000000001,,,,,,13.5458,,,
2162,K21420,,,0.63111019677536,,,,,,15.819700000000001,,,
2163,K21430,,0.391,0.6411166441429381,,,,,5.3429,8.2771,,,
2164,K21470,,,0.597334523001065,,,,,,32.5219,,,
2165,K21471,,,0.6992211480335121,,,,,,63.1353,,,
2166,K21472,,,0.6984367696410061,,,,,,60.2823,,,
2167,K21481,,,0.7122851812828974,,,,,,8.5061,,,
2168,K21488,,,0.667,,,,,,2.1864,,,
2169,K21495,,,0.6342899329989601,,,,,,21.2226,,,
2170,K21498,,,0.5960605284813606,,,,,,20.4401,,,
2171,K21514,,,0.654,,,,,,5.8238,,,
2172,K21572,,,0.4817885177012962,,,,,,8.9271,,,
2173,K21600,,,0.6434301307442092,,,,,,61.97900000000001,,,
2174,K21619,,,0.643,,,,,,6.5491,,,
2175,K21672,,,0.552,,,,,,4.3226,,,
2176,K21681,,,0.626,,,,,,5.2838,,,
2177,K21685,,,0.7020000000000001,,,,,,5.9108,,,
2178,K21687,,,0.645,,,,,,4.9181,,,
2179,K21688,,,0.696,,,0.642,,,2.523,,,9.0989
2180,K21700,,,0.6002373835600247,,,,,,30.907099999999996,,,
2181,K21741,,,0.529127667111663,,,,,,13.7786,,,
2182,K21744,,,0.7247760129763473,,,,,,9.540700000000001,,,
2183,K21908,0.642,0.406,0.6642178258686654,0.6809999999999999,,0.6665765649129167,9.7817,3.851,108.82179999999997,4.1102,,40.8784
2184,K21929,,0.3726527527320502,0.6927915539219066,,,,,8.6292,288.04369999999994,,,
2185,K21961,,,0.7059999999999998,,,,,,4.1529,,,
2186,K21962,,,0.7257572950613176,,,,,,10.9833,,,
2187,K22010,,,0.6697225773362199,,,,,,29.273500000000002,,,
2188,K22025,,,0.6700514833017585,,,,,,16.9443,,,
2189,K22044,,,0.6900006312500236,,,,,,36.3942,,,
2190,K22074,,,0.6674447590594831,,,,,,6.3817,,,
2191,K22082,,,0.7059093427649599,,,,,,26.786900000000003,,,
2192,K22107,,,0.6977770830915604,,,,,,14.215800000000002,,,
2193,K22108,,,0.7120000000000002,,,,,,18.9783,,,
2194,K22130,,,0.655,,,,,,5.5322,,,
2195,K22135,,,0.7240000000000002,,,,,,8.0145,,,
2196,K22205,,,0.6839107156760157,,,,,,28.634999999999998,,,
2197,K22210,,,0.6357616315840655,,,,,,9.104500000000002,,,
2198,K22225,,0.386,,,,,,6.0685,,,,
2199,K22250,,,0.5997293865908431,,,,,,7.4084,,,
2200,K22278,,,0.6382324991124307,,,,,,59.894200000000005,,,
2201,K22298,,,0.721,,,,,,3.0404,,,
2202,K22299,,,0.672887894564311,,,,,,32.608000000000004,,,
2203,K22302,,,0.67,,,,,,4.6962,,,
2204,K22310,,,0.6007202957379768,,,,,,6.9875,,,
2205,K22316,,,0.706,,,,,,4.5038,,,
2206,K22336,,,0.6779841878068494,,,,,,21.4803,,,
2207,K22390,,0.3595070156771565,,,,,,9.6019,,,,
2208,K22419,,,0.532,,,,,,4.3799,,,
2209,K22441,,,0.6267749759740173,,,,,,13.354099999999999,,,
2210,K22451,,,0.721,,,,,,4.225,,,
2211,K22452,,,0.6887264381244262,,,,,,80.95570000000001,,,
2212,K22468,,,0.6435431626589085,,,,,,39.390100000000004,,,
2213,K22476,,,0.6897341905259159,,,,,,12.7891,,,
2214,K22477,,,0.5541175868935464,,,,,,6.9188,,,
2215,K22479,,,0.650042182511828,,,,,,40.13020000000001,,,
2216,K22491,,,0.7093065400402935,,,,,,66.53819999999999,,,
2217,K22522,,,0.67666972419005,,,,,,44.9477,,,
2218,K22552,,,0.662,,,,,,3.8086,,,
2219,K22616,,,0.6950000000000001,,,,,,4.2484,,,
2220,K22622,,,0.6363935277811533,,,,,,36.0025,,,
2221,K22684,,,0.7148555076844005,,,,,,11.497700000000002,,,
2222,K22719,,,0.6830954804811042,,,,,,11.8021,,,
2223,K22736,,0.337,0.6880443292895919,,,,,5.5686,135.7555,,,
2224,K22737,,,0.6740675742014687,,,,,,29.419199999999996,,,
2225,K22757,,,0.5920730130777004,,,,,,18.131,,,
2226,K22881,,0.321,,,,,,3.7175,,,,
2227,K22894,,,0.7124597024740171,,,,,,107.89480000000002,,,
2228,K22900,,,0.6532236223281337,,,,,,10.9404,,,
2229,K22905,,,0.6189999999999999,,,,,,4.2629,,,
2230,K23107,,,0.562,,,,,,4.1876,,,
2231,K23114,,,0.633,,,,,,6.1447,,,
2232,K23167,,,0.655,,,,,,6.6857,,,
2233,K23205,,,0.7509999999999999,,,,,,11.2955,,,
2234,K23222,,,0.682,,,,,,6.9497,,,
2235,K23247,,,0.71,,,,,,10.4865,,,
2236,K23262,,,0.6291065138067509,,,0.623,,,8.1979,,,2.1931
2237,K23264,,0.352,0.6631286893070488,,,,,3.5512,32.675,,,
2238,K23265,,0.346,0.6733076757734529,,,,,5.9124,62.998900000000006,,,
2239,K23356,,0.3507222168648377,,,,0.7240000000000001,,10.5619,,,,14.5502
2240,K23393,,,0.7106472365260849,,,,,,16.9935,,,
2241,K23424,,,0.527,,,,,,7.2719,,,
2242,K23499,,,0.5539999999999999,,,,,,4.855,,,
2243,K23518,,,0.71681252783673,,,,,,16.1016,,,
2244,K23535,,,0.6578038502119985,,,,,,12.723700000000001,,,
2245,K23536,,,0.6561649502761043,,,,,,71.3472,,,
2246,K23541,,,0.712083515159641,,,,,,34.5548,,,
2247,K23555,,,0.607529285496548,,,,,,38.298899999999996,,,
2248,K23684,,,0.643,,,,,,8.0739,,,
2249,K23753,,,0.5560055245664169,,,,,,8.4367,,,
2250,K23775,,,0.617,,,,,,3.3669,,,
2251,K23777,,,0.6594889755225134,,,,,,11.4192,,,
2252,K23778,,,0.7072299196162982,,,,,,8.4252,,,
2253,K23779,,,0.6679405863828265,,,0.601,,,20.103099999999998,,,3.9561
2254,K23842,,,0.688,,,,,,6.469,,,
2255,K23886,,0.6990000000000001,0.6366924568618586,,,,,2.1333,15.605,,,
2256,K23992,,,0.7020000000000001,,,,,,4.907,,,
2257,K24017,,,0.62,,,,,,2.9254,,,
2258,K24104,,0.36600000000000005,,,,,,3.8644,,,,
2259,K24105,,,0.639,,,,,,4.8703,,,
2260,K24120,,,0.69,,,,,,4.4852,,,
2261,K24129,,,0.513,,,,,,4.0475,,,
2262,K24131,,,0.6928900854745728,,,0.679,,,81.7883,,,6.7015
2263,K24217,,,0.608,,,,,,3.2702,,,
2264,K24299,,,0.602,,,,,,8.3232,,,
