,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
1891,K21744,,,0.6759999999999999,,,,,,,,,4.3597,,,,,,
1892,K21745,,,0.69,,,,,,,,,7.7039,,,,,,
1893,K21834,,,0.6920000000000001,,,,,,,,,15.6892,,,,,,
1894,K21866,,,0.6890000000000001,,,,,,,,,5.6521,,,,,,
1895,K21885,,,0.7293393303631783,,,,,,,,,4.828,,,,,,
1896,K21908,,,0.6820410777463854,,,,,,0.7001913936471965,,,50.4314,,,,,,24.733199999999997
1897,K21929,,,0.6511024011367686,0.405,,,,,,,,57.27239999999999,2.5279,,,,,
1898,K22010,,,0.696,,,,,,,,,7.1154,,,,,,
1899,K22025,,,0.72,,,,,,,,,5.0574,,,,,,
1900,K22044,,,0.6931356880111158,,,,,,,,,12.8379,,,,,,
1901,K22074,,,0.5710000000000001,,,,,,,,,2.1614,,,,,,
1902,K22081,,,0.6680985570308642,,,,,,,,,9.4198,,,,,,
1903,K22082,,,0.708,,,,,,,,,5.9895,,,,,,
1904,K22083,,,0.7012459761182906,,,,,,,,,14.5749,,,,,,
1905,K22107,,,0.7120000000000001,,,,,,,,,6.8772,,,,,,
1906,K22108,,,0.6812917350934155,,,,,,,,,13.747700000000002,,,,,,
1907,K22135,,,0.6859999999999998,,,,,,,,,3.8893,,,,,,
1908,K22187,,,0.677,,,,,,,,,6.7701,,,,,,
1909,K22205,,,0.735,,,,,,,,,7.8674,,,,,,
1910,K22210,,,0.667,,,,,,,,,9.7488,,,,,,
1911,K22225,,,0.6847759579904764,,,,,,,,,11.371500000000001,,,,,,
1912,K22250,,,0.67,,,,,,,,,2.7318,,,,,,
1913,K22278,,,0.6186225735491482,,,,,,,,,21.6943,,,,,,
1914,K22296,,,0.628,,,,,,,,,2.4214,,,,,,
1915,K22297,,,0.713,,,,,,,,,9.9691,,,,,,
1916,K22336,,,0.672,,,,,,,,,5.574,,,,,,
1917,K22348,,,0.653,,,,,,,,,7.1896,,,,,,
1918,K22369,,,0.6797133182519383,,,,,,,,,27.7453,,,,,,
1919,K22418,,,0.716,,,,,,,,,5.8937,,,,,,
1920,K22441,,,0.7120000000000001,,,,,,,,,3.3311,,,,,,
1921,K22452,,,0.67133925862399,,,,,,,,,16.2513,,,,,,
1922,K22468,,,0.6506580758837649,,,,,,,,,81.619,,,,,,
1923,K22479,,,0.6703206404560994,,,,,,,,,23.479599999999998,,,,,,
1924,K22491,,,0.731,,,,,,,,,5.6071,,,,,,
1925,K22502,,,0.7070000000000001,,,,,,,,,6.3794,,,,,,
1926,K22522,,,0.6549561764952068,,,,,,,,,10.7749,,,,,,
1927,K22616,,,0.564,,,,,,,,,4.6688,,,,,,
1928,K22622,,,0.6316027508721654,,,,,,,,,12.257,,,,,,
1929,K22684,,,,,0.695,,,,,,,,,7.7931,,,,
1930,K22719,,,0.6044951566386597,,,,,,,,,17.6571,,,,,,
1931,K22736,,0.746,0.6911600608320791,,,,,,,,3.7221,35.1872,,,,,,
1932,K22737,,,0.6360220392202925,,,,,,,,,10.714300000000001,,,,,,
1933,K22757,,,0.7130587561683412,,,,,,0.725,,,11.0259,,,,,,3.6183
1934,K22843,,,0.7157948467297797,,,,,,,,,9.8619,,,,,,
1935,K22879,,,0.594,,,,,,,,,1.9068,,,,,,
1936,K22886,,,0.725,,,,,,,,,6.2158,,,,,,
1937,K22894,,,0.765,,,,,,,,,4.4459,,,,,,
1938,K22900,,,0.6822885585993425,,,,,,,,,15.514700000000001,,,,,,
1939,K23077,,,0.6920000000000001,,,,,,,,,4.2751,,,,,,
1940,K23242,,,0.688,,,,,,,,,2.7137,,,,,,
1941,K23262,,,0.6452656514382403,,,,,,,,,7.1704,,,,,,
1942,K23264,,,0.6432241964090419,,,,,,,,,48.7468,,,,,,
1943,K23265,,,0.7045951402701712,,,,,,,,,29.4173,,,,,,
1944,K23269,,,0.7276429896424569,,,,,,,,,19.5641,,,,,,
1945,K23359,,,0.649,,,,,,,,,10.6189,,,,,,
1946,K23393,,,0.7359076326105067,,,,,,,,,10.6163,,,,,,
1947,K23518,,,0.6601019645629642,,,,,,,,,10.9975,,,,,,
1948,K23536,,,0.6893087562198074,,,,,,,,,14.765699999999999,,,,,,
1949,K23541,,,0.6749421312887788,,,,,,0.7340000000000001,,,6.907299999999999,,,,,,4.5342
1950,K23684,,,0.6993450245469908,,,,,,,,,11.5335,,,,,,
1951,K23734,,,0.774,,,,,,,,,5.8469,,,,,,
1952,K23743,,,0.688,,,,,,,,,5.4396,,,,,,
1953,K23777,,,0.7040000000000001,,,,,,,,,4.8992,,,,,,
1954,K23779,,,0.7377628235711011,,,,,,,,,12.2148,,,,,,
1955,K23948,,,0.649,,,,,,,,,12.5458,,,,,,
1956,K24012,,,0.7020000000000001,,,,,,,,,6.545,,,,,,
1957,K24017,,,0.743,,,,,,,,,6.2455,,,,,,
1958,K24042,,,0.727,,,,,,,,,5.223,,,,,,
1959,K24105,,,0.6335184536450178,,,,,,,,,40.8824,,,,,,
1960,K24120,,,0.664,,,,,,,,,4.3831,,,,,,
1961,K24131,,,0.6966474292874899,,,,,,,,,27.1735,,,,,,
1962,K24158,,,0.655,,,,,,,,,34.419,,,,,,
1963,K24258,,,0.68,,,,,,,,,4.5211,,,,,,
1964,K24288,,,0.735,,,,,,,,,8.7869,,,,,,
