,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
1855,K07502,,,0.5866990295496359,,,,,,,,5.9803999999999995,,,,,
1856,K07503,,,0.6935815009569551,,,,,,,,31.768700000000003,,,,,
1857,K07504,,,0.519,,,,,,,,2.3172,,,,,
1858,K07506,,,0.6692601914922411,,,,,0.5589999999999999,,,14.232299999999999,,,,,4.2138
1859,K07507,,,0.6284030201354519,,,,,0.6531485539104546,,,71.9425,,,,,9.2832
1860,K07536,,,0.6920000000000001,,,,,,,,8.8686,,,,,
1861,K07552,,,0.6490000000000001,,,,,,,,6.3058,,,,,
1862,K07556,,,0.6668823761463492,,,,,,,,9.006499999999999,,,,,
1863,K07560,,,0.6642723223810253,,,,,,,,110.09610000000002,,,,,
1864,K07566,,0.593,0.6707674389946733,,,,,0.736,,5.292,147.99089999999998,,,,,3.7395
1865,K07568,,,0.6305597888942264,,,,,,,,57.549099999999996,,,,,
1866,K07574,,,0.6829999999999999,,,,,0.6817947027186294,,,2.8831,,,,,9.782
1867,K07577,,,0.6696894179356108,,,,,,,,35.0689,,,,,
1868,K07586,,,,,,,,0.557,,,,,,,,3.9119
1869,K07588,0.66,0.669,0.6524704654869266,,,,,,17.2752,6.187,40.049200000000006,,,,,
1870,K07636,,,0.5431897989948319,,,,,,,,10.102699999999999,,,,,
1871,K07646,,,0.6353175638462567,,,,,,,,49.444199999999995,,,,,
1872,K07653,,,0.6890000000000001,,,,,,,,6.0276,,,,,
1873,K07654,,,0.656,,,,,,,,7.6525,,,,,
1874,K07667,,,0.677191858967848,,,,,,,,11.606,,,,,
1875,K07693,,,0.6543280885991675,,,,,,,,33.551500000000004,,,,,
1876,K07696,,,0.5579999999999999,,,,,,,,6.0955,,,,,
1877,K07705,,,0.5520170679788672,,,,,,,,12.7421,,,,,
1878,K07708,,,0.634,,,,,,,,23.2471,,,,,
1879,K07709,,,0.7060000000000001,,,,,,,,6.8198,,,,,
1880,K07711,,,0.612,,,,,,,,5.1777,,,,,
1881,K07713,,,0.541,,,,,,,,4.8021,,,,,
1882,K07714,,,0.541,,,,,,,,4.8021,,,,,
1883,K07722,,,0.6766273685217001,,,,,,,,12.3899,,,,,
1884,K07726,,,0.6060791629681953,,,,,0.6251960614051617,,,34.8718,,,,,6.862500000000001
1885,K07727,,,0.6666381547120268,,,,,0.47,,,34.8278,,,,,1.663
1886,K07729,,,0.6520129159093317,,,,,,,,56.777,,,,,
1887,K07733,,,0.5579266095059942,,,,,0.6440209508023217,,,26.8932,,,,,9.135299999999999
1888,K07734,,,0.6411988848618276,,,,,,,,81.99019999999999,,,,,
1889,K07735,,,0.6601502751040343,,,,,,,,131.6127,,,,,
1890,K07736,,,0.6099229344750471,,,,,,,,264.407,,,,,
1891,K07738,,,0.6237049489855182,,,,,0.5760000000000001,,,196.98249999999996,,,,,4.1905
1892,K07742,,,0.6694030776207117,,,,,0.703,,,77.31819999999999,,,,,2.219
1893,K07746,,,0.5654554993455827,,,,,0.52,,,30.0421,,,,,3.7916
1894,K07755,,,0.6588797049556243,,,,,,,,62.210300000000004,,,,,
1895,K07766,,,0.615,,,,,,,,7.2704,,,,,
1896,K07768,,,0.684605961540783,,,,,,,,19.4716,,,,,
1897,K07778,,,0.5871479526827716,,,,,,,,14.6963,,,,,
1898,K07793,,,0.6461243258800352,,,,,,,,283.1854,,,,,
1899,K07794,,,0.6397883973894273,,,,,,,,39.012,,,,,
1900,K07795,,,0.6327031379441747,,,,,,,,212.3571,,,,,
1901,K07798,,,0.6065679266353613,,,,,,,,6.1206,,,,,
1902,K07799,,,0.632,,,,,,,,4.8111,,,,,
1903,K07814,,,0.5903589296021267,,,,,,,,9.196100000000001,,,,,
1904,K07816,,,0.4370000000000001,,,,,,,,1.692,,,,,
1905,K07979,,,0.6583695376780361,,,,,,,,51.9149,,,,,
1906,K08084,,,0.6078907026408159,,,,,0.616,,,11.8132,,,,,3.3202
1907,K08086,,,0.6513728421528242,,,,,0.7230000000000001,,,16.3246,,,,,3.0281
1908,K08094,,0.5820000000000001,,,,,,,,3.8459,,,,,,
1909,K08095,,,0.6473688046371509,,,,,,,,24.496,,,,,
1910,K08097,,,0.6388203634366606,,,,,,,,14.8403,,,,,
1911,K08166,,,0.6889836950621455,,,,,,,,12.560400000000001,,,,,
1912,K08169,,,0.664,,,,,,,,7.308,,,,,
1913,K08177,,,0.5687258421411755,,,,,,,,23.254799999999996,,,,,
1914,K08178,,,0.5909788647566122,,,,,,,,9.6929,,,,,
1915,K08191,,,0.5732455159580887,,,,,,,,18.7553,,,,,
1916,K08217,,,0.551407992470947,,,,,,,,7.359999999999999,,,,,
1917,K08223,,,0.6413964027756538,,,,,,,,99.26539999999999,,,,,
1918,K08224,,,0.7448446560957613,,,,,,,,11.6143,,,,,
1919,K08234,,,0.642,,,,,,,,3.0526,,,,,
1920,K08256,,,0.7090046464769261,,,,,,,,20.744300000000003,,,,,
1921,K08281,0.715,,0.6732846029083986,,,,,,4.2551,,37.7284,,,,,
1922,K08289,,,0.6881759911499048,,,,,,,,17.0538,,,,,
1923,K08296,,,0.6268630834298057,,,,,0.5956113815860651,,,68.2723,,,,,5.745
1924,K08303,,,0.6313820843898765,,,,,,,,19.674599999999998,,,,,
1925,K08304,,,0.6437418908870002,,,,,,,,40.091899999999995,,,,,
1926,K08305,,,0.6517262313628454,,,,,,,,147.59299999999996,,,,,
1927,K08307,,,0.6384457244393928,,,,,,,,114.6831,,,,,
1928,K08309,,,0.6107370781057647,,,,,,,,143.0391,,,,,
1929,K08310,,,0.623,,,,,,,,2.1528,,,,,
1930,K08311,,,0.6449138397987789,,,,,,,,63.1791,,,,,
1931,K08316,,,0.6653610898978924,,,,,,,,88.58120000000002,,,,,
1932,K08355,,,0.564,,,,,,,,2.7442,,,,,
1933,K08363,,,0.52,,,,,,,,5.1481,,,,,
1934,K08481,,,0.5888171119493338,,,,,0.602,,,33.597,,,,,3.6325
1935,K08482,,,0.6148485117334886,,,,,,,,111.4034,,,,,
1936,K08591,,,0.6326364243803102,,,,,,,,105.85739999999997,,,,,
1937,K08602,,,0.6608097916423409,,,,,,,,48.43000000000001,,,,,
1938,K08640,,,0.624,,,,,,,,5.1982,,,,,
1939,K08641,,,0.6324648818407366,,,,,,,,39.072900000000004,,,,,
1940,K08677,,,0.531,,,,,,,,4.1955,,,,,
1941,K08681,,,0.6750684149647707,,,,,,,,74.8461,,,,,
1942,K08682,,,0.6396158951889219,,,,,,,,8.6987,,,,,
1943,K08683,,,0.5710593517424443,,,,,,,,9.3111,,,,,
1944,K08715,,,0.6852485854195344,,,,,,,,18.3577,,,,,
1945,K08726,,,0.638,,,,,,,,4.0327,,,,,
1946,K08738,,,0.6462040133620133,,,,,,,,79.618,,,,,
1947,K08744,,,0.6474588524207674,,,,,,,,38.6598,,,,,
1948,K08900,,,,,,0.665,,,,,,,,3.0302,,
1949,K08926,,,0.5920000000000001,,,,,,,,1.9021,,,,,
1950,K08927,,,0.607,,,,,,,,1.9021,,,,,
1951,K08963,,,0.6312624273304569,,,,,,,,26.945700000000002,,,,,
1952,K08964,,,,,,0.631,,,,,,,,3.1696,,
1953,K08967,,,0.6444991716946991,,,,,,,,11.2181,,,,,
1954,K08968,,,0.5733260977453567,,,,,,,,43.751599999999996,,,,,
1955,K08970,,,0.6368481316744805,,,,,,,,44.569599999999994,,,,,
1956,K08972,,,0.6206029453288788,,,,,0.6434118210073412,,,59.1325,,,,,16.2784
1957,K08973,,,0.5707820738472289,,,,,,,,72.8912,,,,,
1958,K08976,,,0.5361943129979391,,,,,,,,32.5755,,,,,
1959,K08978,,,0.6022981337581789,,,,,,,,28.4558,,,,,
1960,K08981,,,0.7242646372785333,,,,,,,,15.686700000000002,,,,,
1961,K08982,,0.626,0.7120000000000001,,,,,0.648,,5.7333,3.8523,,,,,2.9191
1962,K08983,,,0.6158180120293785,,,,,,,,14.831100000000001,,,,,
1963,K08984,,,0.5920000000000001,,,,,,,,3.7155,,,,,
1964,K08985,,,0.5188212274485186,,,,,,,,6.5847,,,,,
1965,K08987,,,0.647763038285192,,,0.418,,,,,20.7292,,,2.4693,,
1966,K08988,,,0.6499710915472953,,,,,0.6920000000000001,,,9.2559,,,,,5.0968
1967,K08989,,,0.6338459842966366,,,,,0.64,,,8.1971,,,,,5.8607
1968,K08990,,,0.6793531235270709,,,,,,,,25.885700000000003,,,,,
1969,K08992,,,0.6184112419125728,,,,,0.6841738581200295,,,22.5792,,,,,7.5235
1970,K08994,,,0.5966876496354148,,,,,,,,6.3901,,,,,
1971,K08995,,,0.5982513851225402,,,0.646236784809954,,0.5851095403316612,,,228.73119999999997,,,6.4198,,88.97530000000003
1972,K08996,,,0.6438274406268814,,,,,,,,4.1607,,,,,
1973,K08997,,,0.6719987807702861,,,,,,,,24.809600000000003,,,,,
1974,K08998,,,0.6556969370653409,,,,,,,,99.89079999999998,,,,,
1975,K08999,,,0.6076660046057168,,,,,,,,156.37320000000003,,,,,
1976,K09001,,,0.6379499622511966,,0.69,,,,,,125.15889999999999,,1.5325,,,
1977,K09003,,,0.692934846281944,,,,,,,,26.829900000000002,,,,,
1978,K09004,,,0.5996571549294673,,,,,,,,51.064499999999995,,,,,
1979,K09005,,,0.6066677458216035,,,,,,,,49.52259999999999,,,,,
1980,K09007,,,0.6113926197116181,,,,,,,,16.7012,,,,,
1981,K09008,,,0.6409534736406444,,,,,,,,18.146,,,,,
1982,K09009,,,0.7337536426322828,,,,,,,,24.306600000000003,,,,,
1983,K09013,,,0.6365556068103541,,,,,,,,154.1098,,,,,
1984,K09014,,,0.5657236336391097,,,,,,,,31.7108,,,,,
1985,K09015,,,0.5887635372201234,,,,,,,,17.83,,,,,
1986,K09017,,,0.6353431870548615,,,,,,,,24.1,,,,,
1987,K09019,,,0.6326141512866146,,,,,,,,10.9718,,,,,
1988,K09022,,,0.6209975202739484,,,,0.633,0.637,,,272.7103,,,,3.3061,2.0221
1989,K09117,,,0.6270894474861318,,,,,,,,73.1768,,,,,
1990,K09118,,,0.6130337398927395,,,,,,,,61.15879999999999,,,,,
1991,K09121,,,0.6373033802591069,,,,,,,,36.6993,,,,,
1992,K09122,,,,,,,,0.5710000000000002,,,,,,,,1.8598
1993,K09123,,,0.664,,,,,,,,3.5154,,,,,
1994,K09125,,,0.6079597597824234,,,,,0.66,,,56.2999,,,,,4.4799
1995,K09128,,,0.6581276506889314,,,,,,,,13.5843,,,,,
1996,K09131,,,0.63248690043981,,,,,0.7240000000000001,,,9.8045,,,,,2.2911
1997,K09136,,,0.6585688532766408,,,,,,,,42.9897,,,,,
1998,K09137,,,0.6580433084757226,,,,,,,,77.5999,,,,,
1999,K09141,,,0.57,,,,,,,,8.0848,,,,,
2000,K09143,,,0.6759999999999999,,,,,,,,4.1197,,,,,
2001,K09144,,,0.5691356837299227,,,,,,,,8.09,,,,,
2002,K09146,,,0.644471022699007,,,,,,,,9.2181,,,,,
2003,K09153,,,0.64,,,,,,,,5.5857,,,,,
2004,K09154,,,0.685,,,,,0.715,,,3.9569,,,,,3.6498
2005,K09157,,,0.6649031772555184,,,,,,,,17.5199,,,,,
2006,K09158,,,0.606723974505049,,,,,0.667,,,12.503800000000002,,,,,3.6763
2007,K09159,,,0.6445739604709104,,,,,,,,19.7428,,,,,
2008,K09160,,,0.6602896569137926,,,,,,,,27.387699999999995,,,,,
2009,K09161,,,0.6720228878312886,,,,,,,,3.8155,,,,,
2010,K09163,,,0.703,,,,,,,,11.457,,,,,
2011,K09164,,,0.6592753220667988,,,,,0.581,,,60.204499999999996,,,,,2.383
2012,K09165,,,0.6104083991756094,,,,,0.6940000000000001,,,52.7584,,,,,4.1765
2013,K09166,,,0.6085789380786417,,,,,,,,50.60969999999999,,,,,
2014,K09167,,,0.675921227865954,,,,,,,,7.951,,,,,
2015,K09190,,,0.623,,,,,,,,3.515,,,,,
2016,K09384,,,0.6243709764213601,,,,,,,,7.3811,,,,,
2017,K09386,,,0.6728193331023509,,,,,,,,35.2224,,,,,
2018,K09388,,,0.445,,,,,,,,3.7781,,,,,
2019,K09456,,,0.519,,,,,,,,4.958,,,,,
2020,K09457,,,0.6081123225805637,,,,,,,,82.07530000000001,,,,,
2021,K09458,,,0.6509999999999999,,,,,,,,5.2519,,,,,
2022,K09459,,,0.642,,,,,,,,4.0547,,,,,
2023,K09461,,,0.5870000000000001,,,,,,,,5.9535,,,,,
2024,K09471,,,0.628,,,,,,,,4.0608,,,,,
2025,K09474,,,0.695,,,,,,,,4.2623,,,,,
2026,K09539,,,0.648,,,,,,,,9.4779,,,,,
2027,K09667,,,0.6260648091571779,,,,,,,,41.47390000000001,,,,,
2028,K09681,,,0.563,,,,,,,,3.6953,,,,,
2029,K09684,,,0.7295483111450158,,,,,,,,13.7743,,,,,
2030,K09691,,,0.5511541348329655,,,,,,,,13.861,,,,,
2031,K09694,,,0.6886285021797722,,,,,,,,17.8994,,,,,
2032,K09696,,,0.725,,,,,,,,6.1676,,,,,
2033,K09700,,,0.6392871752429683,,,,,,,,27.7708,,,,,
2034,K09701,,,0.6514764207824189,,,,,,,,7.2559000000000005,,,,,
2035,K09702,,,0.6205735864665944,,,,,,,,4.7355,,,,,
2036,K09703,,,0.7088595917850266,,,,,,,,11.532300000000001,,,,,
2037,K09704,,,0.5960166281676295,,,0.581,,,,,8.9557,,,2.5083,,
2038,K09705,,,0.6603565239439803,,,,,,,,48.8249,,,,,
2039,K09707,,,0.722,,,,,,,,7.1762,,,,,
2040,K09709,,,0.6972469628880731,,,,,,,,22.627000000000002,,,,,
2041,K09710,,,0.6221131461507701,,,,,,,,172.20850000000007,,,,,
2042,K09721,,0.313,,,,,,,,4.1106,,,,,,
2043,K09736,,0.303,,,,,,,,2.4795,,,,,,
2044,K09740,,,0.6555470960117745,,,,,,,,13.0795,,,,,
2045,K09747,,,0.6295031856610417,,,,,0.6540123959396201,,,126.56460000000001,,,,,27.5251
2046,K09748,,,0.6381770870183087,,,,,0.667,,,179.72010000000006,,,,,5.7885
2047,K09760,,,0.6359558115470192,,,,,,,,92.8505,,,,,
2048,K09761,,,0.6644119727746594,,,,,,,,120.68080000000002,,,,,
2049,K09762,,,0.7427539673501147,,,,,,,,44.4537,,,,,
2050,K09763,,,0.7357601272609807,,,,,,,,13.6192,,,,,
2051,K09764,,,0.654031185858581,,,,,0.597,,,44.9734,,,,,2.2077
2052,K09765,,,0.659,,,,,,,,3.2121,,,,,
2053,K09766,,,0.6550385745352064,,,,,,,,9.247399999999999,,,,,
2054,K09767,,,0.592792310192246,,,,,0.579,,,109.1225,,,,,2.0875
2055,K09768,,,0.6655774628789457,,,,,,,,26.071399999999997,,,,,
2056,K09769,,,0.6420858640234008,,,,,,,,107.1021,,,,,
2057,K09771,,,0.7150000000000001,,,,,,,,4.6305,,,,,
2058,K09772,,,0.6663794370804513,,,,,0.625,,,77.22399999999999,,,,,4.3748
2059,K09773,,,0.5870000000000001,,,,,,,,5.4659,,,,,
2060,K09774,,,0.5951939186474573,,,,,0.6464364794390667,,,32.1034,,,,,6.3386
2061,K09776,,,0.397,,,,,,,,1.7523,,,,,
2062,K09778,,,0.647375160065056,,,,,,,,14.275099999999998,,,,,
2063,K09779,,,0.671,,,,,,,,3.1604,,,,,
2064,K09780,,,0.6418805921017119,,,,,0.6,,,41.5568,,,,,2.8421
2065,K09781,,,0.652,,,,,,,,2.0347,,,,,
2066,K09786,,,0.6228840311874405,,,,,,,,27.345899999999997,,,,,
2067,K09790,,,,,,,,0.5379999999999999,,,,,,,,4.1558
2068,K09791,,,0.6303030222903906,,,,,0.723,,,91.49829999999999,,,,,4.993
2069,K09793,,,0.635,,,,,0.615,,,6.4956,,,,,4.1116
2070,K09794,,,0.5672842707123594,,,,,0.5913287548486008,,,49.7651,,,,,35.1462
2071,K09795,,,0.6727760303951571,,,,,,,,32.3448,,,,,
2072,K09796,,,0.6698505855699418,,,,,0.7023607964220768,,,41.6331,,,,,22.6128
2073,K09797,,,,,,,,0.556,,,,,,,,2.0434
2074,K09798,,,0.6586661052128696,,,,,,,,30.263,,,,,
2075,K09799,,,0.652,,,,,,,,5.3997,,,,,
2076,K09800,,,0.6273831573875625,,,,,,,,24.9156,,,,,
2077,K09801,,,0.6861151821549671,,,,,,,,8.925699999999999,,,,,
2078,K09803,,,0.5612513512677653,,,,,0.5631525611161072,,,50.638400000000004,,,,,11.0556
2079,K09804,,,0.5644678856864794,,,,,,,,47.559,,,,,
2080,K09806,,,0.6293330065285951,,,,,0.7190644306962682,,,9.906500000000001,,,,,8.9311
2081,K09807,,,0.6365712796407104,,,,,0.627,,,29.688499999999998,,,,,3.8171
2082,K09808,,,0.5785510286898774,,,,,,,,43.76,,,,,
2083,K09809,,,0.69,,,,,,,,10.1988,,,,,
2084,K09811,,,0.652680206075948,,,,,,,,69.76660000000001,,,,,
2085,K09812,,,0.675,,,,,,,,12.4981,,,,,
2086,K09823,,,0.6747418437737656,,,,,,,,31.8226,,,,,
2087,K09824,,,0.633,,,,,,,,4.1506,,,,,
2088,K09826,,,0.6293645449324954,,,,,,,,42.40070000000001,,,,,
2089,K09857,,,0.6587856520983487,,,,,,,,7.4924,,,,,
2090,K09858,,,0.7240274655160539,,,,,,,,15.6179,,,,,
2091,K09861,,,0.7174143569205632,,,,,,,,18.3958,,,,,
2092,K09862,,,0.6700777897917162,,,,,,,,18.9954,,,,,
2093,K09882,,,0.624,,,,,,,,16.1892,,,,,
2094,K09883,,,0.6702420250338257,,,,,,,,111.8913,,,,,
2095,K09888,,,0.5843537465779831,,,,,0.6319228624332303,,,81.56809999999999,,,,,25.533199999999997
2096,K09889,,,0.6125356892352609,,,,,,,,11.015699999999999,,,,,
2097,K09892,,,0.6239149018363849,,,,,0.667,,,13.3887,,,,,2.5277
2098,K09895,,,0.633,,,,,,,,4.9047,,,,,
2099,K09898,,,0.5797648675762661,,,,,,,,11.0731,,,,,
2100,K09900,,,0.528,,,,,,,,2.9468,,,,,
2101,K09903,,,0.6363887207190525,,,,,,,,240.67580000000004,,,,,
2102,K09912,,,0.623,,,,,,,,3.5195,,,,,
2103,K09913,,,0.711,,,,,,,,1.7104,,,,,
2104,K09915,,,0.5637989851954378,,,,,,,,14.328,,,,,
2105,K09919,,,0.6412829904372449,,,,,0.706,,,136.8683,,,,,3.9454
2106,K09920,,,0.6209532400194676,,,,,,,,8.139700000000001,,,,,
2107,K09921,,,0.6371903600397085,,,,,,,,17.2221,,,,,
2108,K09922,,,0.5572599683630773,,,,,,,,39.723299999999995,,,,,
2109,K09924,,,0.5595186570558733,,,,,0.5838741112954414,,,29.3084,,,,,13.017199999999999
2110,K09927,,,0.6942533676115117,,,,,,,,139.6316,,,,,
2111,K09928,,,0.5804627694837616,,,,,,,,15.1157,,,,,
2112,K09930,,,0.5805288394663604,,,,,,,,72.54230000000001,,,,,
2113,K09931,,,0.7402501230842958,,,,,,,,22.7164,,,,,
2114,K09932,,,0.6949795374277473,,,,,,,,5.992100000000001,,,,,
2115,K09933,,,0.680861194381055,,,,,,,,10.956,,,,,
2116,K09935,,,0.6579999999999999,,,,,,,,2.2661,,,,,
2117,K09936,,,0.6252360451178797,,,,,0.6182884730699698,,,41.0393,,,,,9.604199999999999
2118,K09937,,,0.6229141490832949,,,,,0.672,,,17.2375,,,,,2.4439
2119,K09938,,,0.7040000000000001,,,,,0.637,,,3.1256,,,,,4.7438
2120,K09940,,,0.5797756650484207,,,,,,,,13.0417,,,,,
2121,K09941,,,0.586,,,,,,,,3.0341,,,,,
2122,K09942,,,0.6738816545323807,,,,,,,,11.9574,,,,,
2123,K09945,,,0.6391468015862738,,,,,0.6409999999999999,,,21.2877,,,,,3.1569
2124,K09946,,,0.631,,,,,,,,6.304,,,,,
2125,K09948,,,0.6297738652609903,,,,,,,,11.5284,,,,,
2126,K09949,,,0.632026015838694,,,,,,,,41.5592,,,,,
2127,K09951,,,0.6471375453194758,,,,,,,,52.36690000000001,,,,,
2128,K09952,,,0.555,,,,,,,,3.0301,,,,,
2129,K09953,,,0.603,,,,,,,,3.0542,,,,,
2130,K09955,,,0.6205211016443246,,,,,,,,163.41479999999999,,,,,
2131,K09957,,,0.6609963218795307,,,,,0.6731865443425077,,,20.5376,,,,,4.8334
2132,K09958,,,0.6356956365804768,,,,,,,,63.267900000000004,,,,,
2133,K09959,,,0.6379235966616141,,,,,,,,18.4745,,,,,
2134,K09960,,,0.664,,,,,0.665,,,2.4555,,,,,3.4162
2135,K09961,,,0.6507590807372665,,,0.642,,0.622,,,11.3114,,,5.0768,,3.6807
2136,K09962,,,0.5909899257131852,,,,,,,,12.3582,,,,,
2137,K09964,,,0.5001967566688593,,,,,,,,4.375500000000001,,,,,
2138,K09965,,,0.677268175810216,,,,,,,,36.4076,,,,,
2139,K09966,,,0.6852735066589033,,,,,,,,33.1243,,,,,
2140,K09967,,,0.6671665283238235,,,,,,,,18.820700000000002,,,,,
2141,K09969,,,0.5922666480084877,,,,,,,,27.7395,,,,,
2142,K09970,,,0.63,,,,,,,,9.2202,,,,,
2143,K09973,,,0.6057454076887356,,,,,0.6101925803484219,,,35.549099999999996,,,,,17.8858
2144,K09974,,,0.685,,,,,,,,4.4828,,,,,
2145,K09975,,,0.6885467213688017,,,,,0.601,,,10.3739,,,,,4.4893
2146,K09978,,,0.72,,,,,,,,2.5474,,,,,
2147,K09981,,,0.6526207911988645,,,,,,,,9.9855,,,,,
2148,K09983,,,0.6148755493507764,,,,,,,,61.985099999999996,,,,,
2149,K09984,,,0.6722992973202938,,,,,,,,19.837699999999998,,,,,
2150,K09985,,,0.6331532461470334,,,,,,,,40.240199999999994,,,,,
2151,K09986,,,0.6452225031772734,,,,,,,,39.098600000000005,,,,,
2152,K09987,,,0.6555561620984788,,,,,,,,39.999700000000004,,,,,
2153,K09989,,,0.6046886135365157,,,,,,,,92.44120000000001,,,,,
2154,K09990,,,0.6686194226559952,,,,,,,,80.255,,,,,
2155,K09991,,,0.6605860464279608,,,,,,,,26.2468,,,,,
2156,K09992,,,0.6295374534930909,,,0.624,,,,,63.040800000000004,,,2.1197,,
2157,K09994,,,0.7099961838182794,,,,,,,,6.6007,,,,,
2158,K10003,,,0.606,,,,,,,,3.1592,,,,,
2159,K10026,,,0.6170728558754481,,,,,,,,47.30760000000001,,,,,
2160,K10046,,,0.6243840549793941,,,,,,,,8.9504,,,,,
2161,K10215,,,0.6432243188156644,,,,,,,,16.6977,,,,,
2162,K10218,,,0.6845453620188815,,,,,,,,25.1815,,,,,
2163,K10219,,,0.6326134717395107,,,,,,,,13.875399999999999,,,,,
2164,K10228,,,0.6450414078005577,,,,,,,,15.34,,,,,
2165,K10229,,,0.6596185276900678,,,,,,,,20.3518,,,,,
2166,K10255,,,0.6833818094118589,,,,,,,,12.9328,,,,,
2167,K10301,,,0.535,,,,,,,,4.1795,,,,,
2168,K10439,,,0.668473060379144,,,,,,,,18.2639,,,,,
2169,K10532,,,0.6310000000000001,,,,,,,,2.5413,,,,,
2170,K10533,,,0.6443982222659416,,,,,,,,14.9857,,,,,
2171,K10536,,,0.5960837374119136,,,,,,,,106.53829999999998,,,,,
2172,K10546,,,0.61,,,,,,,,9.301,,,,,
2173,K10547,,,0.6509999999999999,,,,,,,,4.4559,,,,,
2174,K10552,,,0.7,,,,,,,,5.7208,,,,,
2175,K10559,,,0.6829999999999999,,,,,,,,11.9139,,,,,
2176,K10560,,,0.7040000000000001,,,,,,,,9.1152,,,,,
2177,K10561,,,0.674,,,,,,,,4.2937,,,,,
2178,K10563,,,0.6334872511057001,,,,,,,,47.8386,,,,,
2179,K10674,,,0.63,,,,,,,,4.5174,,,,,
2180,K10676,,,0.708,,,,,,,,7.8113,,,,,
2181,K10679,,,0.471,,,,,,,,1.9721,,,,,
2182,K10680,,,0.5660000000000001,,,,,,,,6.1835,,,,,
2183,K10763,,,0.675,,,,,,,,3.4646,,,,,
2184,K10773,,,0.6301511091639745,,,,,,,,101.54749999999999,,,,,
2185,K10778,,,0.6184149012815057,,,,,,,,24.4069,,,,,
2186,K10794,,,0.6730445459823452,,,,,,,,25.352600000000002,,,,,
2187,K10800,,,0.595,,,,,,,,1.7317,,,,,
2188,K10804,,,0.6505942089243993,,,,,,,,61.0865,,,,,
2189,K10805,,,0.7070994831017806,,,,,,,,14.3777,,,,,
2190,K10806,,,0.6311591657713168,,,,,,,,40.2154,,,,,
2191,K10822,,,0.6550420449801664,,,,,,,,288.3161,,,,,
2192,K10843,,,0.6883836474059466,,,,,,,,52.6898,,,,,
2193,K10856,,,0.672,,,,,,,,3.5734,,,,,
2194,K10857,,,0.589,,,,,,,,5.0163,,,,,
2195,K10914,,,0.6599018995995393,,,,,,,,97.86240000000001,,,,,
2196,K10917,,,0.6582891595803873,,,,,,,,73.32509999999999,,,,,
2197,K10943,,,0.653,,,,,,,,5.2712,,,,,
2198,K10946,,0.387,,,,,,,,2.7391,,,,,,
2199,K10947,,,0.6146976084287276,,,,,0.654,,,525.3322,,,,,3.2901
2200,K10979,,,0.6101990116694961,,,,,0.6684920941272082,,,376.72429999999986,,,,,16.8613
2201,K11031,,,,,,,,0.517,,,,,,,,3.3727
2202,K11065,,,0.6365649395211516,,,,,,,,17.4116,,,,,
2203,K11068,,,0.6337797714077218,,,,,,,,18.8659,,,,,
2204,K11071,,,0.573,,,,,,,,3.9033,,,,,
2205,K11073,,,0.59,,,,,,,,4.1815,,,,,
2206,K11075,,,0.573,,,,,,,,3.9033,,,,,
2207,K11105,,,0.6954814583689762,,,,,,,,13.8959,,,,,
2208,K11163,,,0.629,,,,,,,,4.6086,,,,,
2209,K11173,,,0.706,,,,,,,,8.1846,,,,,
2210,K11175,,,0.6270204167636977,,,,,,,,47.29730000000001,,,,,
2211,K11178,,,0.6495829153092214,,,,,,,,46.605999999999995,,,,,
2212,K11206,,,0.6709999999999999,,,,,,,,4.238,,,,,
2213,K11209,,,0.5898814408749513,,,,,,,,15.555399999999999,,,,,
2214,K11211,,,0.6629190584389759,,,,,0.6579999999999999,,,11.5452,,,,,2.0429
2215,K11212,,,0.6798747290707715,,,,,,,,64.4632,,,,,
2216,K11251,,,,,,0.705,,,,,,,,1.7727,,
2217,K11253,,,,,,0.5770000000000001,,,,,,,,2.0688,,
2218,K11261,,,0.5703672036634377,,,,,,,,25.2661,,,,,
2219,K11352,,,0.655,,,,,,,,3.6228,,,,,
2220,K11355,,,0.644,,,,,,,,11.2986,,,,,
2221,K11414,,,0.7431643596687513,,,,,,,,10.2751,,,,,
2222,K11443,,,0.5648861545257012,,,,,,,,44.1244,,,,,
2223,K11472,,,0.655,,,,,,,,3.4118,,,,,
2224,K11473,,,0.531,,,,,,,,2.4724,,,,,
2225,K11475,,,0.7040000000000001,,,,,,,,3.7883,,,,,
2226,K11477,,,0.6405928051302908,,,,,0.6525811901096203,,,126.27239999999999,,,,,14.586699999999999
2227,K11527,,,0.612,,,,,,,,4.8256,,,,,
2228,K11529,,,0.6250000803226908,,,,,,,,38.3656,,,,,
2229,K11530,,,0.6091766183445635,,,,,0.68,,,29.0276,,,,,3.1904
2230,K11611,,,0.7059999999999998,,,,,,,,3.1984,,,,,
2231,K11621,,,0.5744620566831806,,,,,0.6630313830340102,,,19.2933,,,,,28.285200000000003
2232,K11645,,,0.519,,,,,,,,2.7443,,,,,
2233,K11689,,,0.652,,,,,,,,3.1262,,,,,
2234,K11690,,,0.6435849655813491,,,,,,,,185.45189999999997,,,,,
